"parameter","domain","group","component","x","target","requested_target","actual","target_tolerance","target_attained","relative_target_error","objective","penalty","penalty_weight","objective_basis","objective_with_penalty","unit","axis_label","axis_definition","profile_type","profile_id","converged","objective_label","objective_definition","component_id","parent_component_id","fishery","region","group_label","fishery_name"
"average_biomass","length","length_composition/region/1","7.LL.AZ.1ab",850376.692903456,850434,850434,850376.692903456,850.434,TRUE,6.73857072315265e-05,-930.818688347229,,,"unpenalized",,"t","Average total biomass","Total biomass summed over regions and averaged across model periods in 1954-2022","quantity","average_biomass:FALSE:",TRUE,"NLL","MFCL fitting criterion, including robust composition terms and penalties","length_composition/region/1/fishery/7","length_composition/region/1","7","1","Region 1",
"average_biomass","length","length_composition/region/1","8.LL.DWFN.1cd",850376.692903456,850434,850434,850376.692903456,850.434,TRUE,6.73857072315265e-05,-2365.52704731103,,,"unpenalized",,"t","Average total biomass","Total biomass summed over regions and averaged across model periods in 1954-2022","quantity","average_biomass:FALSE:",TRUE,"NLL","MFCL fitting criterion, including robust composition terms and penalties","length_composition/region/1/fishery/8","length_composition/region/1","8","1","Region 1",
"average_biomass","length","length_composition/region/1","9.LL.PICT.1cd",850376.692903456,850434,850434,850376.692903456,850.434,TRUE,6.73857072315265e-05,-334.783071158125,,,"unpenalized",,"t","Average total biomass","Total biomass summed over regions and averaged across model periods in 1954-2022","quantity","average_biomass:FALSE:",TRUE,"NLL","MFCL fitting criterion, including robust composition terms and penalties","length_composition/region/1/fishery/9","length_composition/region/1","9","1","Region 1",
"average_biomass","length","length_composition/region/1","10.LL.AZ.1cd",850376.692903456,850434,850434,850376.692903456,850.434,TRUE,6.73857072315265e-05,-2873.09195978305,,,"unpenalized",,"t","Average total biomass","Total biomass summed over regions and averaged across model periods in 1954-2022","quantity","average_biomass:FALSE:",TRUE,"NLL","MFCL fitting criterion, including robust composition terms and penalties","length_composition/region/1/fishery/10","length_composition/region/1","10","1","Region 1",
"average_biomass","length","length_composition/region/1","11.TR.ALL1c",850376.692903456,850434,850434,850376.692903456,850.434,TRUE,6.73857072315265e-05,-4711.27626942523,,,"unpenalized",,"t","Average total biomass","Total biomass summed over regions and averaged across model periods in 1954-2022","quantity","average_biomass:FALSE:",TRUE,"NLL","MFCL fitting criterion, including robust composition terms and penalties","length_composition/region/1/fishery/11","length_composition/region/1","11","1","Region 1",
"average_biomass","length","length_composition/region/1","12.TR.All.1d",850376.692903456,850434,850434,850376.692903456,850.434,TRUE,6.73857072315265e-05,-1043.38010095802,,,"unpenalized",,"t","Average total biomass","Total biomass summed over regions and averaged across model periods in 1954-2022","quantity","average_biomass:FALSE:",TRUE,"NLL","MFCL fitting criterion, including robust composition terms and penalties","length_composition/region/1/fishery/12","length_composition/region/1","12","1","Region 1",
"average_biomass","length","length_composition/region/1","13.DN.All.1cd",850376.692903456,850434,850434,850376.692903456,850.434,TRUE,6.73857072315265e-05,-60.8490697252259,,,"unpenalized",,"t","Average total biomass","Total biomass summed over regions and averaged across model periods in 1954-2022","quantity","average_biomass:FALSE:",TRUE,"NLL","MFCL fitting criterion, including robust composition terms and penalties","length_composition/region/1/fishery/13","length_composition/region/1","13","1","Region 1",
"average_biomass","length","length_composition/region/1","18.L.INDEX.1abcd",850376.692903456,850434,850434,850376.692903456,850.434,TRUE,6.73857072315265e-05,-2066.35648686552,,,"unpenalized",,"t","Average total biomass","Total biomass summed over regions and averaged across model periods in 1954-2022","quantity","average_biomass:FALSE:",TRUE,"NLL","MFCL fitting criterion, including robust composition terms and penalties","length_composition/region/1/fishery/18","length_composition/region/1","18","1","Region 1",
"average_biomass","length","length_composition/region/1","19.TR.INDEX.1ef",850376.692903456,850434,850434,850376.692903456,850.434,TRUE,6.73857072315265e-05,-873.720134269092,,,"unpenalized",,"t","Average total biomass","Total biomass summed over regions and averaged across model periods in 1954-2022","quantity","average_biomass:FALSE:",TRUE,"NLL","MFCL fitting criterion, including robust composition terms and penalties","length_composition/region/1/fishery/19","length_composition/region/1","19","1","Region 1",
"average_biomass","length","length_composition/region/2","14.LL.EPO.2a",850376.692903456,850434,850434,850376.692903456,850.434,TRUE,6.73857072315265e-05,-3105.97466225091,,,"unpenalized",,"t","Average total biomass","Total biomass summed over regions and averaged across model periods in 1954-2022","quantity","average_biomass:FALSE:",TRUE,"NLL","MFCL fitting criterion, including robust composition terms and penalties","length_composition/region/2/fishery/14","length_composition/region/2","14","2","Region 2",
"average_biomass","length","length_composition/region/2","15.LL.EPO.2b",850376.692903456,850434,850434,850376.692903456,850.434,TRUE,6.73857072315265e-05,-773.631520001358,,,"unpenalized",,"t","Average total biomass","Total biomass summed over regions and averaged across model periods in 1954-2022","quantity","average_biomass:FALSE:",TRUE,"NLL","MFCL fitting criterion, including robust composition terms and penalties","length_composition/region/2/fishery/15","length_composition/region/2","15","2","Region 2",
"average_biomass","length","length_composition/region/2","16.LL.EPO.2c",850376.692903456,850434,850434,850376.692903456,850.434,TRUE,6.73857072315265e-05,-256.50436514097,,,"unpenalized",,"t","Average total biomass","Total biomass summed over regions and averaged across model periods in 1954-2022","quantity","average_biomass:FALSE:",TRUE,"NLL","MFCL fitting criterion, including robust composition terms and penalties","length_composition/region/2/fishery/16","length_composition/region/2","16","2","Region 2",
"average_biomass","length","length_composition/region/2","17.TR.EPO.2abc",850376.692903456,850434,850434,850376.692903456,850.434,TRUE,6.73857072315265e-05,-48.6031906904051,,,"unpenalized",,"t","Average total biomass","Total biomass summed over regions and averaged across model periods in 1954-2022","quantity","average_biomass:FALSE:",TRUE,"NLL","MFCL fitting criterion, including robust composition terms and penalties","length_composition/region/2/fishery/17","length_composition/region/2","17","2","Region 2",
"average_biomass","length","length_composition/region/2","20.L.INDEX.2abc",850376.692903456,850434,850434,850376.692903456,850.434,TRUE,6.73857072315265e-05,-1280.81510882794,,,"unpenalized",,"t","Average total biomass","Total biomass summed over regions and averaged across model periods in 1954-2022","quantity","average_biomass:FALSE:",TRUE,"NLL","MFCL fitting criterion, including robust composition terms and penalties","length_composition/region/2/fishery/20","length_composition/region/2","20","2","Region 2",
"average_biomass","conditional_age","age_length/region/1","3.LL.DWFN.1c",850376.692903456,850434,850434,850376.692903456,850.434,TRUE,6.73857072315265e-05,10.9842953624872,,,"unpenalized",,"t","Average total biomass","Total biomass summed over regions and averaged across model periods in 1954-2022","quantity","average_biomass:FALSE:",TRUE,"NLL","MFCL fitting criterion, including robust composition terms and penalties","age_length/region/1/fishery/3","age_length/region/1","3","1","Region 1",
"average_biomass","conditional_age","age_length/region/1","6.LL.PICT.1ab",850376.692903456,850434,850434,850376.692903456,850.434,TRUE,6.73857072315265e-05,307.286478568956,,,"unpenalized",,"t","Average total biomass","Total biomass summed over regions and averaged across model periods in 1954-2022","quantity","average_biomass:FALSE:",TRUE,"NLL","MFCL fitting criterion, including robust composition terms and penalties","age_length/region/1/fishery/6","age_length/region/1","6","1","Region 1",
"average_biomass","conditional_age","age_length/region/1","7.LL.AZ.1ab",850376.692903456,850434,850434,850376.692903456,850.434,TRUE,6.73857072315265e-05,46.6133496237192,,,"unpenalized",,"t","Average total biomass","Total biomass summed over regions and averaged across model periods in 1954-2022","quantity","average_biomass:FALSE:",TRUE,"NLL","MFCL fitting criterion, including robust composition terms and penalties","age_length/region/1/fishery/7","age_length/region/1","7","1","Region 1",
"average_biomass","conditional_age","age_length/region/1","8.LL.DWFN.1cd",850376.692903456,850434,850434,850376.692903456,850.434,TRUE,6.73857072315265e-05,22.0643465581191,,,"unpenalized",,"t","Average total biomass","Total biomass summed over regions and averaged across model periods in 1954-2022","quantity","average_biomass:FALSE:",TRUE,"NLL","MFCL fitting criterion, including robust composition terms and penalties","age_length/region/1/fishery/8","age_length/region/1","8","1","Region 1",
"average_biomass","conditional_age","age_length/region/1","9.LL.PICT.1cd",850376.692903456,850434,850434,850376.692903456,850.434,TRUE,6.73857072315265e-05,140.809407203051,,,"unpenalized",,"t","Average total biomass","Total biomass summed over regions and averaged across model periods in 1954-2022","quantity","average_biomass:FALSE:",TRUE,"NLL","MFCL fitting criterion, including robust composition terms and penalties","age_length/region/1/fishery/9","age_length/region/1","9","1","Region 1",
"average_biomass","conditional_age","age_length/region/1","10.LL.AZ.1cd",850376.692903456,850434,850434,850376.692903456,850.434,TRUE,6.73857072315265e-05,56.4035908864729,,,"unpenalized",,"t","Average total biomass","Total biomass summed over regions and averaged across model periods in 1954-2022","quantity","average_biomass:FALSE:",TRUE,"NLL","MFCL fitting criterion, including robust composition terms and penalties","age_length/region/1/fishery/10","age_length/region/1","10","1","Region 1",
"average_biomass","conditional_age","age_length/region/1","11.TR.ALL1c",850376.692903456,850434,850434,850376.692903456,850.434,TRUE,6.73857072315265e-05,203.325458687693,,,"unpenalized",,"t","Average total biomass","Total biomass summed over regions and averaged across model periods in 1954-2022","quantity","average_biomass:FALSE:",TRUE,"NLL","MFCL fitting criterion, including robust composition terms and penalties","age_length/region/1/fishery/11","age_length/region/1","11","1","Region 1",
