"time","metric","group","value","unit","definition","initial_state","display_name","model","label"
1954.08333333333,"spawning_biomass","all",1951497.99045447,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",,"Spawning potential","reference","reference"
1954.33333333333,"spawning_biomass","all",1767360.60666433,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",,"Spawning potential","reference","reference"
1954.58333333333,"spawning_biomass","all",1599871.77743407,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",,"Spawning potential","reference","reference"
1954.75,"spawning_biomass","all",1443058.50301936,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",,"Spawning potential","reference","reference"
1954.83333333333,"spawning_biomass","all",1351889.29693683,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",,"Spawning potential","reference","reference"
1955.08333333333,"spawning_biomass","all",1302662.81937848,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",,"Spawning potential","reference","reference"
1955.33333333333,"spawning_biomass","all",1222141.60255806,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",,"Spawning potential","reference","reference"
1955.58333333333,"spawning_biomass","all",1145866.799709,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",,"Spawning potential","reference","reference"
1955.75,"spawning_biomass","all",1066637.60071627,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",,"Spawning potential","reference","reference"
1955.83333333333,"spawning_biomass","all",999239.512926536,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",,"Spawning potential","reference","reference"
1956.08333333333,"spawning_biomass","all",963015.457526758,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",,"Spawning potential","reference","reference"
1956.33333333333,"spawning_biomass","all",903421.220681225,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",,"Spawning potential","reference","reference"
1956.58333333333,"spawning_biomass","all",846592.755018849,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",,"Spawning potential","reference","reference"
1956.75,"spawning_biomass","all",787775.868341891,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",,"Spawning potential","reference","reference"
1956.83333333333,"spawning_biomass","all",737987.282605776,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",,"Spawning potential","reference","reference"
1957.08333333333,"spawning_biomass","all",709209.819168659,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",,"Spawning potential","reference","reference"
1957.33333333333,"spawning_biomass","all",663427.791813443,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",,"Spawning potential","reference","reference"
1957.58333333333,"spawning_biomass","all",620704.348597867,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",,"Spawning potential","reference","reference"
1957.75,"spawning_biomass","all",577345.888557288,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",,"Spawning potential","reference","reference"
1957.83333333333,"spawning_biomass","all",543863.943651801,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",,"Spawning potential","reference","reference"
1958.08333333333,"spawning_biomass","all",510308.233331007,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",,"Spawning potential","reference","reference"
1958.33333333333,"spawning_biomass","all",480182.273048366,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",,"Spawning potential","reference","reference"
1958.58333333333,"spawning_biomass","all",450511.026691437,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",,"Spawning potential","reference","reference"
1958.75,"spawning_biomass","all",485241.374696894,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",,"Spawning potential","reference","reference"
1958.83333333333,"spawning_biomass","all",457252.492360384,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",,"Spawning potential","reference","reference"
1959.08333333333,"spawning_biomass","all",426306.736738099,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",,"Spawning potential","reference","reference"
1959.33333333333,"spawning_biomass","all",400840.191679197,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",,"Spawning potential","reference","reference"
1959.58333333333,"spawning_biomass","all",377347.272350682,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",,"Spawning potential","reference","reference"
1959.75,"spawning_biomass","all",522103.168451106,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",,"Spawning potential","reference","reference"
1959.83333333333,"spawning_biomass","all",492590.651520712,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",,"Spawning potential","reference","reference"
1960.08333333333,"spawning_biomass","all",465970.861444905,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",,"Spawning potential","reference","reference"
1960.33333333333,"spawning_biomass","all",441432.477766383,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",,"Spawning potential","reference","reference"
1960.58333333333,"spawning_biomass","all",416911.366963121,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",,"Spawning potential","reference","reference"
1960.75,"spawning_biomass","all",551067.504155605,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",,"Spawning potential","reference","reference"
1960.83333333333,"spawning_biomass","all",520040.332037447,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",,"Spawning potential","reference","reference"
1961.08333333333,"spawning_biomass","all",492677.927109074,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",,"Spawning potential","reference","reference"
1961.33333333333,"spawning_biomass","all",467587.989051186,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",,"Spawning potential","reference","reference"
1961.58333333333,"spawning_biomass","all",442345.930079545,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",,"Spawning potential","reference","reference"
1961.75,"spawning_biomass","all",548531.451657954,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",,"Spawning potential","reference","reference"
1961.83333333333,"spawning_biomass","all",517674.236153319,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",,"Spawning potential","reference","reference"
1962.08333333333,"spawning_biomass","all",488837.261190195,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",,"Spawning potential","reference","reference"
1962.33333333333,"spawning_biomass","all",463039.812297359,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",,"Spawning potential","reference","reference"
1962.58333333333,"spawning_biomass","all",435611.088918987,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",,"Spawning potential","reference","reference"
1962.75,"spawning_biomass","all",487357.816472812,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",,"Spawning potential","reference","reference"
1962.83333333333,"spawning_biomass","all",459830.01659715,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",,"Spawning potential","reference","reference"
1963.08333333333,"spawning_biomass","all",432721.734011762,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",,"Spawning potential","reference","reference"
1963.33333333333,"spawning_biomass","all",407421.205514947,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",,"Spawning potential","reference","reference"
1963.58333333333,"spawning_biomass","all",379205.786933399,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",,"Spawning potential","reference","reference"
1963.75,"spawning_biomass","all",431111.893070054,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",,"Spawning potential","reference","reference"
1963.83333333333,"spawning_biomass","all",406680.641699486,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",,"Spawning potential","reference","reference"
1964.08333333333,"spawning_biomass","all",379975.033699444,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",,"Spawning potential","reference","reference"
1964.33333333333,"spawning_biomass","all",357654.593557329,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",,"Spawning potential","reference","reference"
1964.58333333333,"spawning_biomass","all",334876.254117574,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",,"Spawning potential","reference","reference"
1964.75,"spawning_biomass","all",436573.475139215,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",,"Spawning potential","reference","reference"
1964.83333333333,"spawning_biomass","all",411949.276388106,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",,"Spawning potential","reference","reference"
1965.08333333333,"spawning_biomass","all",389507.651851727,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",,"Spawning potential","reference","reference"
1965.33333333333,"spawning_biomass","all",367974.993085887,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",,"Spawning potential","reference","reference"
1965.58333333333,"spawning_biomass","all",345387.814567771,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",,"Spawning potential","reference","reference"
1965.75,"spawning_biomass","all",490690.568453013,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",,"Spawning potential","reference","reference"
1965.83333333333,"spawning_biomass","all",463149.459854177,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",,"Spawning potential","reference","reference"
1966.08333333333,"spawning_biomass","all",436608.942419526,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",,"Spawning potential","reference","reference"
1966.33333333333,"spawning_biomass","all",411667.155239354,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",,"Spawning potential","reference","reference"
1966.58333333333,"spawning_biomass","all",383411.250060718,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",,"Spawning potential","reference","reference"
1966.75,"spawning_biomass","all",513883.796773095,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",,"Spawning potential","reference","reference"
1966.83333333333,"spawning_biomass","all",485134.943997858,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",,"Spawning potential","reference","reference"
1967.08333333333,"spawning_biomass","all",453703.818993559,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",,"Spawning potential","reference","reference"
1967.33333333333,"spawning_biomass","all",426593.493296933,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",,"Spawning potential","reference","reference"
1967.58333333333,"spawning_biomass","all",397522.109156396,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",,"Spawning potential","reference","reference"
1967.75,"spawning_biomass","all",446835.696409502,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",,"Spawning potential","reference","reference"
1967.83333333333,"spawning_biomass","all",421677.084650597,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",,"Spawning potential","reference","reference"
1968.08333333333,"spawning_biomass","all",391109.560214831,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",,"Spawning potential","reference","reference"
1968.33333333333,"spawning_biomass","all",365815.413517328,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",,"Spawning potential","reference","reference"
1968.58333333333,"spawning_biomass","all",339308.157964774,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",,"Spawning potential","reference","reference"
1968.75,"spawning_biomass","all",374641.867939148,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",,"Spawning potential","reference","reference"
1968.83333333333,"spawning_biomass","all",353419.921634201,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",,"Spawning potential","reference","reference"
1969.08333333333,"spawning_biomass","all",329758.337234057,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",,"Spawning potential","reference","reference"
1969.33333333333,"spawning_biomass","all",308525.040925705,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",,"Spawning potential","reference","reference"
1969.58333333333,"spawning_biomass","all",286362.488986725,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",,"Spawning potential","reference","reference"
1969.75,"spawning_biomass","all",350339.015314012,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",,"Spawning potential","reference","reference"
1969.83333333333,"spawning_biomass","all",330574.196712482,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",,"Spawning potential","reference","reference"
1970.08333333333,"spawning_biomass","all",308460.581926866,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",,"Spawning potential","reference","reference"
1970.33333333333,"spawning_biomass","all",287413.609202667,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",,"Spawning potential","reference","reference"
1970.58333333333,"spawning_biomass","all",266981.821152226,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",,"Spawning potential","reference","reference"
1970.75,"spawning_biomass","all",327146.313012436,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",,"Spawning potential","reference","reference"
1970.83333333333,"spawning_biomass","all",308708.316120061,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",,"Spawning potential","reference","reference"
1971.08333333333,"spawning_biomass","all",282721.774890722,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",,"Spawning potential","reference","reference"
1971.33333333333,"spawning_biomass","all",262923.47631122,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",,"Spawning potential","reference","reference"
1971.58333333333,"spawning_biomass","all",242559.371039732,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",,"Spawning potential","reference","reference"
1971.75,"spawning_biomass","all",298932.432966589,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",,"Spawning potential","reference","reference"
1971.83333333333,"spawning_biomass","all",282108.910439466,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",,"Spawning potential","reference","reference"
1972.08333333333,"spawning_biomass","all",257932.706048832,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",,"Spawning potential","reference","reference"
1972.33333333333,"spawning_biomass","all",239033.740990704,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",,"Spawning potential","reference","reference"
1972.58333333333,"spawning_biomass","all",220479.201497458,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",,"Spawning potential","reference","reference"
1972.75,"spawning_biomass","all",264379.2342171,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",,"Spawning potential","reference","reference"
1972.83333333333,"spawning_biomass","all",249508.125105417,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",,"Spawning potential","reference","reference"
1973.08333333333,"spawning_biomass","all",227849.919092227,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",,"Spawning potential","reference","reference"
1973.33333333333,"spawning_biomass","all",210201.599269364,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",,"Spawning potential","reference","reference"
1973.58333333333,"spawning_biomass","all",189939.143451903,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",,"Spawning potential","reference","reference"
1973.75,"spawning_biomass","all",221936.024430512,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",,"Spawning potential","reference","reference"
1973.83333333333,"spawning_biomass","all",209436.581485165,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",,"Spawning potential","reference","reference"
1974.08333333333,"spawning_biomass","all",191174.738236663,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",,"Spawning potential","reference","reference"
1974.33333333333,"spawning_biomass","all",176774.851032205,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",,"Spawning potential","reference","reference"
1974.58333333333,"spawning_biomass","all",157766.359888795,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",,"Spawning potential","reference","reference"
1974.75,"spawning_biomass","all",195934.106318443,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",,"Spawning potential","reference","reference"
1974.83333333333,"spawning_biomass","all",184907.273349625,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",,"Spawning potential","reference","reference"
1975.08333333333,"spawning_biomass","all",170611.935712541,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",,"Spawning potential","reference","reference"
1975.33333333333,"spawning_biomass","all",160685.017360795,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",,"Spawning potential","reference","reference"
1975.58333333333,"spawning_biomass","all",149205.019398881,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",,"Spawning potential","reference","reference"
1975.75,"spawning_biomass","all",213806.426376457,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",,"Spawning potential","reference","reference"
1975.83333333333,"spawning_biomass","all",201805.637876693,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",,"Spawning potential","reference","reference"
1976.08333333333,"spawning_biomass","all",189112.10818117,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",,"Spawning potential","reference","reference"
1976.33333333333,"spawning_biomass","all",179992.712088772,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",,"Spawning potential","reference","reference"
1976.58333333333,"spawning_biomass","all",170156.238348149,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",,"Spawning potential","reference","reference"
1976.75,"spawning_biomass","all",277225.761001366,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",,"Spawning potential","reference","reference"
1976.83333333333,"spawning_biomass","all",261750.576782292,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",,"Spawning potential","reference","reference"
1977.08333333333,"spawning_biomass","all",243058.648159935,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",,"Spawning potential","reference","reference"
1977.33333333333,"spawning_biomass","all",229033.85212906,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",,"Spawning potential","reference","reference"
1977.58333333333,"spawning_biomass","all",213863.316085435,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",,"Spawning potential","reference","reference"
1977.75,"spawning_biomass","all",327876.94391611,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",,"Spawning potential","reference","reference"
1977.83333333333,"spawning_biomass","all",309639.096225016,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",,"Spawning potential","reference","reference"
1978.08333333333,"spawning_biomass","all",286633.123683639,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",,"Spawning potential","reference","reference"
1978.33333333333,"spawning_biomass","all",270130.513495775,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",,"Spawning potential","reference","reference"
1978.58333333333,"spawning_biomass","all",249378.350322966,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",,"Spawning potential","reference","reference"
1978.75,"spawning_biomass","all",315263.006764062,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",,"Spawning potential","reference","reference"
1978.83333333333,"spawning_biomass","all",297627.900425783,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",,"Spawning potential","reference","reference"
1979.08333333333,"spawning_biomass","all",278164.758775104,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",,"Spawning potential","reference","reference"
1979.33333333333,"spawning_biomass","all",262984.226536891,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",,"Spawning potential","reference","reference"
1979.58333333333,"spawning_biomass","all",243681.735772663,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",,"Spawning potential","reference","reference"
1979.75,"spawning_biomass","all",279392.618723283,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",,"Spawning potential","reference","reference"
1979.83333333333,"spawning_biomass","all",263664.028494628,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",,"Spawning potential","reference","reference"
1980.08333333333,"spawning_biomass","all",245874.174732137,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",,"Spawning potential","reference","reference"
1980.33333333333,"spawning_biomass","all",232179.451740618,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",,"Spawning potential","reference","reference"
1980.58333333333,"spawning_biomass","all",215378.557320733,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",,"Spawning potential","reference","reference"
1980.75,"spawning_biomass","all",239180.989647301,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",,"Spawning potential","reference","reference"
1980.83333333333,"spawning_biomass","all",225681.386832096,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",,"Spawning potential","reference","reference"
1981.08333333333,"spawning_biomass","all",209376.206612443,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",,"Spawning potential","reference","reference"
1981.33333333333,"spawning_biomass","all",194756.285943348,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",,"Spawning potential","reference","reference"
1981.58333333333,"spawning_biomass","all",177024.094394076,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",,"Spawning potential","reference","reference"
1981.75,"spawning_biomass","all",215584.978429699,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",,"Spawning potential","reference","reference"
1981.83333333333,"spawning_biomass","all",205041.232009568,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",,"Spawning potential","reference","reference"
1982,"spawning_biomass","all",188148.487119454,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",,"Spawning potential","reference","reference"
1982.08333333333,"spawning_biomass","all",182321.486710123,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",,"Spawning potential","reference","reference"
1982.33333333333,"spawning_biomass","all",170802.527167635,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",,"Spawning potential","reference","reference"
1982.58333333333,"spawning_biomass","all",156418.229745434,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",,"Spawning potential","reference","reference"
1982.75,"spawning_biomass","all",217961.954423442,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",,"Spawning potential","reference","reference"
1982.83333333333,"spawning_biomass","all",210253.850204256,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",,"Spawning potential","reference","reference"
1983,"spawning_biomass","all",199316.716754183,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",,"Spawning potential","reference","reference"
1983.08333333333,"spawning_biomass","all",195699.139234895,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",,"Spawning potential","reference","reference"
1983.16666666667,"spawning_biomass","all",185408.246185624,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",,"Spawning potential","reference","reference"
1983.25,"spawning_biomass","all",181984.65224134,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",,"Spawning potential","reference","reference"
1983.33333333333,"spawning_biomass","all",178626.051170464,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",,"Spawning potential","reference","reference"
1983.41666666667,"spawning_biomass","all",165843.958713476,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",,"Spawning potential","reference","reference"
1983.58333333333,"spawning_biomass","all",164044.363629287,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",,"Spawning potential","reference","reference"
1983.75,"spawning_biomass","all",241309.460782452,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",,"Spawning potential","reference","reference"
1983.83333333333,"spawning_biomass","all",233555.379759311,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",,"Spawning potential","reference","reference"
1983.91666666667,"spawning_biomass","all",219674.453136892,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",,"Spawning potential","reference","reference"
1984,"spawning_biomass","all",216358.521386581,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",,"Spawning potential","reference","reference"
1984.08333333333,"spawning_biomass","all",213051.447874456,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",,"Spawning potential","reference","reference"
1984.16666666667,"spawning_biomass","all",203052.733318726,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",,"Spawning potential","reference","reference"
1984.25,"spawning_biomass","all",199855.077491161,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",,"Spawning potential","reference","reference"
1984.33333333333,"spawning_biomass","all",196731.020595892,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",,"Spawning potential","reference","reference"
1984.41666666667,"spawning_biomass","all",183989.067895728,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",,"Spawning potential","reference","reference"
1984.58333333333,"spawning_biomass","all",182524.25760334,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",,"Spawning potential","reference","reference"
1984.75,"spawning_biomass","all",253169.759894144,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",,"Spawning potential","reference","reference"
1984.83333333333,"spawning_biomass","all",244980.611197138,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",,"Spawning potential","reference","reference"
1984.91666666667,"spawning_biomass","all",232798.561264934,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",,"Spawning potential","reference","reference"
1985,"spawning_biomass","all",229172.926243564,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",,"Spawning potential","reference","reference"
1985.08333333333,"spawning_biomass","all",225550.164539778,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",,"Spawning potential","reference","reference"
1985.16666666667,"spawning_biomass","all",215697.202182534,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",,"Spawning potential","reference","reference"
1985.25,"spawning_biomass","all",212227.384426401,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",,"Spawning potential","reference","reference"
1985.33333333333,"spawning_biomass","all",208820.13258959,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",,"Spawning potential","reference","reference"
1985.41666666667,"spawning_biomass","all",194198.181178924,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",,"Spawning potential","reference","reference"
1985.58333333333,"spawning_biomass","all",192510.782862513,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",,"Spawning potential","reference","reference"
