"time","metric","group","value","unit","definition","initial_state","display_name","coverage","model","label"
1954,"spawning_biomass","all",1180113.88767414,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",,"Spawning potential",0.916666666666742,"initial","Initial"
1955,"spawning_biomass","all",1104984.45015576,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",,"Spawning potential",1,"initial","Initial"
1956,"spawning_biomass","all",1086767.36340537,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",,"Spawning potential",1,"initial","Initial"
1957,"spawning_biomass","all",1071680.29009207,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",,"Spawning potential",1,"initial","Initial"
1958,"spawning_biomass","all",1051570.75515814,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",,"Spawning potential",1,"initial","Initial"
1959,"spawning_biomass","all",1021386.79209974,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",,"Spawning potential",1,"initial","Initial"
1960,"spawning_biomass","all",964469.276248087,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",,"Spawning potential",1,"initial","Initial"
1961,"spawning_biomass","all",880553.330945947,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",,"Spawning potential",1,"initial","Initial"
1962,"spawning_biomass","all",771678.279399825,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",,"Spawning potential",1,"initial","Initial"
1963,"spawning_biomass","all",638207.053200859,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",,"Spawning potential",1,"initial","Initial"
1964,"spawning_biomass","all",545404.375311416,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",,"Spawning potential",1,"initial","Initial"
1965,"spawning_biomass","all",528965.609766161,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",,"Spawning potential",1,"initial","Initial"
1966,"spawning_biomass","all",544333.233802693,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",,"Spawning potential",1,"initial","Initial"
1967,"spawning_biomass","all",522163.128745939,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",,"Spawning potential",1,"initial","Initial"
1968,"spawning_biomass","all",444423.692371254,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",,"Spawning potential",1,"initial","Initial"
1969,"spawning_biomass","all",378514.577557574,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",,"Spawning potential",1,"initial","Initial"
1970,"spawning_biomass","all",341909.695374451,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",,"Spawning potential",1,"initial","Initial"
1971,"spawning_biomass","all",308036.071883181,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",,"Spawning potential",1,"initial","Initial"
1972,"spawning_biomass","all",276988.293967228,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",,"Spawning potential",1,"initial","Initial"
1973,"spawning_biomass","all",242560.227485138,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",,"Spawning potential",1,"initial","Initial"
1974,"spawning_biomass","all",212034.120342254,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",,"Spawning potential",1,"initial","Initial"
1975,"spawning_biomass","all",203916.184207125,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",,"Spawning potential",1,"initial","Initial"
1976,"spawning_biomass","all",230048.286837721,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",,"Spawning potential",1,"initial","Initial"
1977,"spawning_biomass","all",278411.914222143,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",,"Spawning potential",1,"initial","Initial"
1978,"spawning_biomass","all",306248.975426993,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",,"Spawning potential",1,"initial","Initial"
1979,"spawning_biomass","all",289208.071708766,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",,"Spawning potential",1,"initial","Initial"
1980,"spawning_biomass","all",251769.608551972,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",,"Spawning potential",1,"initial","Initial"
1981,"spawning_biomass","all",215920.134451407,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",,"Spawning potential",1,"initial","Initial"
1982,"spawning_biomass","all",201093.156546068,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",,"Spawning potential",1,"initial","Initial"
1983,"spawning_biomass","all",213890.946637669,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",,"Spawning potential",1,"initial","Initial"
1984,"spawning_biomass","all",231748.527909609,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",,"Spawning potential",1,"initial","Initial"
1985,"spawning_biomass","all",239211.159975566,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",,"Spawning potential",1,"initial","Initial"
1986,"spawning_biomass","all",236699.317761132,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",,"Spawning potential",1,"initial","Initial"
1987,"spawning_biomass","all",232837.173881417,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",,"Spawning potential",1,"initial","Initial"
1988,"spawning_biomass","all",223909.588281063,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",,"Spawning potential",1,"initial","Initial"
1989,"spawning_biomass","all",209545.186792098,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",,"Spawning potential",1,"initial","Initial"
1990,"spawning_biomass","all",211043.360782566,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",,"Spawning potential",1,"initial","Initial"
1991,"spawning_biomass","all",223528.391928898,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",,"Spawning potential",1,"initial","Initial"
1992,"spawning_biomass","all",238706.042852738,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",,"Spawning potential",1,"initial","Initial"
1993,"spawning_biomass","all",249154.876642133,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",,"Spawning potential",1,"initial","Initial"
1994,"spawning_biomass","all",251194.926826822,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",,"Spawning potential",1,"initial","Initial"
1995,"spawning_biomass","all",261955.611907049,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",,"Spawning potential",1,"initial","Initial"
1996,"spawning_biomass","all",267009.695949773,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",,"Spawning potential",1,"initial","Initial"
1997,"spawning_biomass","all",279429.284998271,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",,"Spawning potential",1,"initial","Initial"
1998,"spawning_biomass","all",288054.566379081,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",,"Spawning potential",1,"initial","Initial"
1999,"spawning_biomass","all",289090.133581138,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",,"Spawning potential",1,"initial","Initial"
2000,"spawning_biomass","all",270994.298244345,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",,"Spawning potential",1,"initial","Initial"
2001,"spawning_biomass","all",247259.516451313,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",,"Spawning potential",1,"initial","Initial"
2002,"spawning_biomass","all",233260.13085074,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",,"Spawning potential",1,"initial","Initial"
2003,"spawning_biomass","all",228460.604357712,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",,"Spawning potential",1,"initial","Initial"
2004,"spawning_biomass","all",224886.623236784,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",,"Spawning potential",1,"initial","Initial"
2005,"spawning_biomass","all",255283.946247068,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",,"Spawning potential",1,"initial","Initial"
2006,"spawning_biomass","all",277330.992892821,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",,"Spawning potential",1,"initial","Initial"
2007,"spawning_biomass","all",273525.70302217,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",,"Spawning potential",1,"initial","Initial"
2008,"spawning_biomass","all",255886.362213856,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",,"Spawning potential",1,"initial","Initial"
2009,"spawning_biomass","all",247264.253944622,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",,"Spawning potential",1,"initial","Initial"
2010,"spawning_biomass","all",255739.739677188,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",,"Spawning potential",1,"initial","Initial"
2011,"spawning_biomass","all",268349.120106724,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",,"Spawning potential",1,"initial","Initial"
2012,"spawning_biomass","all",273097.860582399,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",,"Spawning potential",1,"initial","Initial"
2013,"spawning_biomass","all",280540.284929872,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",,"Spawning potential",1,"initial","Initial"
2014,"spawning_biomass","all",294358.504622049,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",,"Spawning potential",1,"initial","Initial"
2015,"spawning_biomass","all",287918.664622313,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",,"Spawning potential",1,"initial","Initial"
2016,"spawning_biomass","all",269774.078042193,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",,"Spawning potential",1,"initial","Initial"
2017,"spawning_biomass","all",250058.80007759,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",,"Spawning potential",1,"initial","Initial"
2018,"spawning_biomass","all",243812.014068315,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",,"Spawning potential",1,"initial","Initial"
2019,"spawning_biomass","all",225311.51780273,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",,"Spawning potential",1,"initial","Initial"
2020,"spawning_biomass","all",202421.268272407,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",,"Spawning potential",1,"initial","Initial"
2021,"spawning_biomass","all",205959.444989545,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",,"Spawning potential",1,"initial","Initial"
2022,"spawning_biomass","all",222469.788424446,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",,"Spawning potential",0.583333333333258,"initial","Initial"
1954,"dynamic_spawning_depletion","all",0.9490720030736,"ratio","Spawning potential relative to its dynamic no-fishing counterfactual (SB/SB_F0)",,,0.916666666666742,"initial","Initial"
1955,"dynamic_spawning_depletion","all",0.941137538947141,"ratio","Spawning potential relative to its dynamic no-fishing counterfactual (SB/SB_F0)",,,1,"initial","Initial"
1956,"dynamic_spawning_depletion","all",0.935214123464875,"ratio","Spawning potential relative to its dynamic no-fishing counterfactual (SB/SB_F0)",,,1,"initial","Initial"
1957,"dynamic_spawning_depletion","all",0.929397172766567,"ratio","Spawning potential relative to its dynamic no-fishing counterfactual (SB/SB_F0)",,,1,"initial","Initial"
1958,"dynamic_spawning_depletion","all",0.922690028122102,"ratio","Spawning potential relative to its dynamic no-fishing counterfactual (SB/SB_F0)",,,1,"initial","Initial"
1959,"dynamic_spawning_depletion","all",0.909609631209387,"ratio","Spawning potential relative to its dynamic no-fishing counterfactual (SB/SB_F0)",,,1,"initial","Initial"
1960,"dynamic_spawning_depletion","all",0.897441026602094,"ratio","Spawning potential relative to its dynamic no-fishing counterfactual (SB/SB_F0)",,,1,"initial","Initial"
1961,"dynamic_spawning_depletion","all",0.882208081589858,"ratio","Spawning potential relative to its dynamic no-fishing counterfactual (SB/SB_F0)",,,1,"initial","Initial"
1962,"dynamic_spawning_depletion","all",0.861901884278761,"ratio","Spawning potential relative to its dynamic no-fishing counterfactual (SB/SB_F0)",,,1,"initial","Initial"
1963,"dynamic_spawning_depletion","all",0.834758296194681,"ratio","Spawning potential relative to its dynamic no-fishing counterfactual (SB/SB_F0)",,,1,"initial","Initial"
1964,"dynamic_spawning_depletion","all",0.813241675840639,"ratio","Spawning potential relative to its dynamic no-fishing counterfactual (SB/SB_F0)",,,1,"initial","Initial"
1965,"dynamic_spawning_depletion","all",0.809586483936246,"ratio","Spawning potential relative to its dynamic no-fishing counterfactual (SB/SB_F0)",,,1,"initial","Initial"
1966,"dynamic_spawning_depletion","all",0.797458000973877,"ratio","Spawning potential relative to its dynamic no-fishing counterfactual (SB/SB_F0)",,,1,"initial","Initial"
1967,"dynamic_spawning_depletion","all",0.768011178276348,"ratio","Spawning potential relative to its dynamic no-fishing counterfactual (SB/SB_F0)",,,1,"initial","Initial"
1968,"dynamic_spawning_depletion","all",0.72895775525382,"ratio","Spawning potential relative to its dynamic no-fishing counterfactual (SB/SB_F0)",,,1,"initial","Initial"
1969,"dynamic_spawning_depletion","all",0.704207104259378,"ratio","Spawning potential relative to its dynamic no-fishing counterfactual (SB/SB_F0)",,,1,"initial","Initial"
1970,"dynamic_spawning_depletion","all",0.688277489107958,"ratio","Spawning potential relative to its dynamic no-fishing counterfactual (SB/SB_F0)",,,1,"initial","Initial"
1971,"dynamic_spawning_depletion","all",0.659408199435221,"ratio","Spawning potential relative to its dynamic no-fishing counterfactual (SB/SB_F0)",,,1,"initial","Initial"
1972,"dynamic_spawning_depletion","all",0.628480347285886,"ratio","Spawning potential relative to its dynamic no-fishing counterfactual (SB/SB_F0)",,,1,"initial","Initial"
1973,"dynamic_spawning_depletion","all",0.591478372800328,"ratio","Spawning potential relative to its dynamic no-fishing counterfactual (SB/SB_F0)",,,1,"initial","Initial"
1974,"dynamic_spawning_depletion","all",0.558346749736817,"ratio","Spawning potential relative to its dynamic no-fishing counterfactual (SB/SB_F0)",,,1,"initial","Initial"
1975,"dynamic_spawning_depletion","all",0.564061580477706,"ratio","Spawning potential relative to its dynamic no-fishing counterfactual (SB/SB_F0)",,,1,"initial","Initial"
1976,"dynamic_spawning_depletion","all",0.61301664973656,"ratio","Spawning potential relative to its dynamic no-fishing counterfactual (SB/SB_F0)",,,1,"initial","Initial"
1977,"dynamic_spawning_depletion","all",0.650180090690415,"ratio","Spawning potential relative to its dynamic no-fishing counterfactual (SB/SB_F0)",,,1,"initial","Initial"
1978,"dynamic_spawning_depletion","all",0.652971282618775,"ratio","Spawning potential relative to its dynamic no-fishing counterfactual (SB/SB_F0)",,,1,"initial","Initial"
1979,"dynamic_spawning_depletion","all",0.638285663883392,"ratio","Spawning potential relative to its dynamic no-fishing counterfactual (SB/SB_F0)",,,1,"initial","Initial"
1980,"dynamic_spawning_depletion","all",0.61488596533183,"ratio","Spawning potential relative to its dynamic no-fishing counterfactual (SB/SB_F0)",,,1,"initial","Initial"
1981,"dynamic_spawning_depletion","all",0.581140180320729,"ratio","Spawning potential relative to its dynamic no-fishing counterfactual (SB/SB_F0)",,,1,"initial","Initial"
1982,"dynamic_spawning_depletion","all",0.568712838723193,"ratio","Spawning potential relative to its dynamic no-fishing counterfactual (SB/SB_F0)",,,1,"initial","Initial"
1983,"dynamic_spawning_depletion","all",0.590057228042191,"ratio","Spawning potential relative to its dynamic no-fishing counterfactual (SB/SB_F0)",,,1,"initial","Initial"
1984,"dynamic_spawning_depletion","all",0.6144870676645,"ratio","Spawning potential relative to its dynamic no-fishing counterfactual (SB/SB_F0)",,,1,"initial","Initial"
1985,"dynamic_spawning_depletion","all",0.626778554447971,"ratio","Spawning potential relative to its dynamic no-fishing counterfactual (SB/SB_F0)",,,1,"initial","Initial"
1986,"dynamic_spawning_depletion","all",0.620471753213928,"ratio","Spawning potential relative to its dynamic no-fishing counterfactual (SB/SB_F0)",,,1,"initial","Initial"
1987,"dynamic_spawning_depletion","all",0.609804500175661,"ratio","Spawning potential relative to its dynamic no-fishing counterfactual (SB/SB_F0)",,,1,"initial","Initial"
1988,"dynamic_spawning_depletion","all",0.593130710244099,"ratio","Spawning potential relative to its dynamic no-fishing counterfactual (SB/SB_F0)",,,1,"initial","Initial"
1989,"dynamic_spawning_depletion","all",0.568368841081951,"ratio","Spawning potential relative to its dynamic no-fishing counterfactual (SB/SB_F0)",,,1,"initial","Initial"
1990,"dynamic_spawning_depletion","all",0.568491808833952,"ratio","Spawning potential relative to its dynamic no-fishing counterfactual (SB/SB_F0)",,,1,"initial","Initial"
1991,"dynamic_spawning_depletion","all",0.56603188271714,"ratio","Spawning potential relative to its dynamic no-fishing counterfactual (SB/SB_F0)",,,1,"initial","Initial"
1992,"dynamic_spawning_depletion","all",0.564269664162847,"ratio","Spawning potential relative to its dynamic no-fishing counterfactual (SB/SB_F0)",,,1,"initial","Initial"
1993,"dynamic_spawning_depletion","all",0.567193062307798,"ratio","Spawning potential relative to its dynamic no-fishing counterfactual (SB/SB_F0)",,,1,"initial","Initial"
1994,"dynamic_spawning_depletion","all",0.565149253327902,"ratio","Spawning potential relative to its dynamic no-fishing counterfactual (SB/SB_F0)",,,1,"initial","Initial"
1995,"dynamic_spawning_depletion","all",0.571695903992679,"ratio","Spawning potential relative to its dynamic no-fishing counterfactual (SB/SB_F0)",,,1,"initial","Initial"
1996,"dynamic_spawning_depletion","all",0.57580574799096,"ratio","Spawning potential relative to its dynamic no-fishing counterfactual (SB/SB_F0)",,,1,"initial","Initial"
1997,"dynamic_spawning_depletion","all",0.584555277849114,"ratio","Spawning potential relative to its dynamic no-fishing counterfactual (SB/SB_F0)",,,1,"initial","Initial"
1998,"dynamic_spawning_depletion","all",0.575071732202404,"ratio","Spawning potential relative to its dynamic no-fishing counterfactual (SB/SB_F0)",,,1,"initial","Initial"
1999,"dynamic_spawning_depletion","all",0.569112510851209,"ratio","Spawning potential relative to its dynamic no-fishing counterfactual (SB/SB_F0)",,,1,"initial","Initial"
2000,"dynamic_spawning_depletion","all",0.554147449161797,"ratio","Spawning potential relative to its dynamic no-fishing counterfactual (SB/SB_F0)",,,1,"initial","Initial"
2001,"dynamic_spawning_depletion","all",0.525111267722829,"ratio","Spawning potential relative to its dynamic no-fishing counterfactual (SB/SB_F0)",,,1,"initial","Initial"
2002,"dynamic_spawning_depletion","all",0.493432018882595,"ratio","Spawning potential relative to its dynamic no-fishing counterfactual (SB/SB_F0)",,,1,"initial","Initial"
2003,"dynamic_spawning_depletion","all",0.46633554149994,"ratio","Spawning potential relative to its dynamic no-fishing counterfactual (SB/SB_F0)",,,1,"initial","Initial"
2004,"dynamic_spawning_depletion","all",0.457032676453412,"ratio","Spawning potential relative to its dynamic no-fishing counterfactual (SB/SB_F0)",,,1,"initial","Initial"
2005,"dynamic_spawning_depletion","all",0.470461652477978,"ratio","Spawning potential relative to its dynamic no-fishing counterfactual (SB/SB_F0)",,,1,"initial","Initial"
2006,"dynamic_spawning_depletion","all",0.474021768996931,"ratio","Spawning potential relative to its dynamic no-fishing counterfactual (SB/SB_F0)",,,1,"initial","Initial"
2007,"dynamic_spawning_depletion","all",0.464197570047235,"ratio","Spawning potential relative to its dynamic no-fishing counterfactual (SB/SB_F0)",,,1,"initial","Initial"
2008,"dynamic_spawning_depletion","all",0.45250549857885,"ratio","Spawning potential relative to its dynamic no-fishing counterfactual (SB/SB_F0)",,,1,"initial","Initial"
2009,"dynamic_spawning_depletion","all",0.440313856389383,"ratio","Spawning potential relative to its dynamic no-fishing counterfactual (SB/SB_F0)",,,1,"initial","Initial"
2010,"dynamic_spawning_depletion","all",0.431501084957003,"ratio","Spawning potential relative to its dynamic no-fishing counterfactual (SB/SB_F0)",,,1,"initial","Initial"
2011,"dynamic_spawning_depletion","all",0.43455924696786,"ratio","Spawning potential relative to its dynamic no-fishing counterfactual (SB/SB_F0)",,,1,"initial","Initial"
2012,"dynamic_spawning_depletion","all",0.436091516619297,"ratio","Spawning potential relative to its dynamic no-fishing counterfactual (SB/SB_F0)",,,1,"initial","Initial"
2013,"dynamic_spawning_depletion","all",0.428866126076449,"ratio","Spawning potential relative to its dynamic no-fishing counterfactual (SB/SB_F0)",,,1,"initial","Initial"
2014,"dynamic_spawning_depletion","all",0.43379348449374,"ratio","Spawning potential relative to its dynamic no-fishing counterfactual (SB/SB_F0)",,,1,"initial","Initial"
2015,"dynamic_spawning_depletion","all",0.422801924819144,"ratio","Spawning potential relative to its dynamic no-fishing counterfactual (SB/SB_F0)",,,1,"initial","Initial"
2016,"dynamic_spawning_depletion","all",0.405357760875879,"ratio","Spawning potential relative to its dynamic no-fishing counterfactual (SB/SB_F0)",,,1,"initial","Initial"
2017,"dynamic_spawning_depletion","all",0.387690000895377,"ratio","Spawning potential relative to its dynamic no-fishing counterfactual (SB/SB_F0)",,,1,"initial","Initial"
2018,"dynamic_spawning_depletion","all",0.382183802842221,"ratio","Spawning potential relative to its dynamic no-fishing counterfactual (SB/SB_F0)",,,1,"initial","Initial"
2019,"dynamic_spawning_depletion","all",0.367336351716908,"ratio","Spawning potential relative to its dynamic no-fishing counterfactual (SB/SB_F0)",,,1,"initial","Initial"
2020,"dynamic_spawning_depletion","all",0.350882380107824,"ratio","Spawning potential relative to its dynamic no-fishing counterfactual (SB/SB_F0)",,,1,"initial","Initial"
2021,"dynamic_spawning_depletion","all",0.35807326445837,"ratio","Spawning potential relative to its dynamic no-fishing counterfactual (SB/SB_F0)",,,1,"initial","Initial"
2022,"dynamic_spawning_depletion","all",0.384456491347715,"ratio","Spawning potential relative to its dynamic no-fishing counterfactual (SB/SB_F0)",,,0.583333333333258,"initial","Initial"
1954,"total_biomass","Region 1",1941471.79253305,"t","Total biomass at the model's census time",FALSE,,0.916666666666742,"initial","Initial"
1955,"total_biomass","Region 1",1781654.66170197,"t","Total biomass at the model's census time",FALSE,,1,"initial","Initial"
1956,"total_biomass","Region 1",1727969.30071074,"t","Total biomass at the model's census time",FALSE,,1,"initial","Initial"
1957,"total_biomass","Region 1",1615992.06389595,"t","Total biomass at the model's census time",FALSE,,1,"initial","Initial"
1958,"total_biomass","Region 1",1508706.70792872,"t","Total biomass at the model's census time",FALSE,,1,"initial","Initial"
1959,"total_biomass","Region 1",1301376.59175927,"t","Total biomass at the model's census time",FALSE,,1,"initial","Initial"
1960,"total_biomass","Region 1",1119019.77263001,"t","Total biomass at the model's census time",FALSE,,1,"initial","Initial"
1961,"total_biomass","Region 1",1039463.28703111,"t","Total biomass at the model's census time",FALSE,,1,"initial","Initial"
1962,"total_biomass","Region 1",1033150.70465348,"t","Total biomass at the model's census time",FALSE,,1,"initial","Initial"
1963,"total_biomass","Region 1",1032441.82956176,"t","Total biomass at the model's census time",FALSE,,1,"initial","Initial"
1964,"total_biomass","Region 1",918126.214228383,"t","Total biomass at the model's census time",FALSE,,1,"initial","Initial"
1965,"total_biomass","Region 1",807373.332886402,"t","Total biomass at the model's census time",FALSE,,1,"initial","Initial"
1966,"total_biomass","Region 1",759824.179834037,"t","Total biomass at the model's census time",FALSE,,1,"initial","Initial"
1967,"total_biomass","Region 1",689099.314741993,"t","Total biomass at the model's census time",FALSE,,1,"initial","Initial"
1968,"total_biomass","Region 1",627981.604109085,"t","Total biomass at the model's census time",FALSE,,1,"initial","Initial"
1969,"total_biomass","Region 1",574121.552637569,"t","Total biomass at the model's census time",FALSE,,1,"initial","Initial"
1970,"total_biomass","Region 1",522996.414593231,"t","Total biomass at the model's census time",FALSE,,1,"initial","Initial"
1971,"total_biomass","Region 1",477676.984223019,"t","Total biomass at the model's census time",FALSE,,1,"initial","Initial"
1972,"total_biomass","Region 1",457888.969963535,"t","Total biomass at the model's census time",FALSE,,1,"initial","Initial"
1973,"total_biomass","Region 1",499658.006251323,"t","Total biomass at the model's census time",FALSE,,1,"initial","Initial"
1974,"total_biomass","Region 1",569483.153141355,"t","Total biomass at the model's census time",FALSE,,1,"initial","Initial"
1975,"total_biomass","Region 1",558420.36157809,"t","Total biomass at the model's census time",FALSE,,1,"initial","Initial"
1976,"total_biomass","Region 1",525673.764496387,"t","Total biomass at the model's census time",FALSE,,1,"initial","Initial"
1977,"total_biomass","Region 1",489450.728626072,"t","Total biomass at the model's census time",FALSE,,1,"initial","Initial"
1978,"total_biomass","Region 1",459329.615707056,"t","Total biomass at the model's census time",FALSE,,1,"initial","Initial"
1979,"total_biomass","Region 1",453005.862008544,"t","Total biomass at the model's census time",FALSE,,1,"initial","Initial"
1980,"total_biomass","Region 1",471361.592243848,"t","Total biomass at the model's census time",FALSE,,1,"initial","Initial"
1981,"total_biomass","Region 1",468011.597500359,"t","Total biomass at the model's census time",FALSE,,1,"initial","Initial"
1982,"total_biomass","Region 1",456492.319538648,"t","Total biomass at the model's census time",FALSE,,1,"initial","Initial"
1983,"total_biomass","Region 1",470352.889720451,"t","Total biomass at the model's census time",FALSE,,1,"initial","Initial"
1984,"total_biomass","Region 1",470501.821649583,"t","Total biomass at the model's census time",FALSE,,1,"initial","Initial"
1985,"total_biomass","Region 1",443427.53660371,"t","Total biomass at the model's census time",FALSE,,1,"initial","Initial"
1986,"total_biomass","Region 1",442890.91786679,"t","Total biomass at the model's census time",FALSE,,1,"initial","Initial"
1987,"total_biomass","Region 1",467237.580807429,"t","Total biomass at the model's census time",FALSE,,1,"initial","Initial"
1988,"total_biomass","Region 1",489270.375846647,"t","Total biomass at the model's census time",FALSE,,1,"initial","Initial"
1989,"total_biomass","Region 1",499263.288908562,"t","Total biomass at the model's census time",FALSE,,1,"initial","Initial"
1990,"total_biomass","Region 1",484988.815042819,"t","Total biomass at the model's census time",FALSE,,1,"initial","Initial"
1991,"total_biomass","Region 1",526712.132767442,"t","Total biomass at the model's census time",FALSE,,1,"initial","Initial"
1992,"total_biomass","Region 1",538940.940435445,"t","Total biomass at the model's census time",FALSE,,1,"initial","Initial"
1993,"total_biomass","Region 1",553951.633366637,"t","Total biomass at the model's census time",FALSE,,1,"initial","Initial"
1994,"total_biomass","Region 1",587001.184898038,"t","Total biomass at the model's census time",FALSE,,1,"initial","Initial"
1995,"total_biomass","Region 1",614749.029545328,"t","Total biomass at the model's census time",FALSE,,1,"initial","Initial"
1996,"total_biomass","Region 1",575112.235603055,"t","Total biomass at the model's census time",FALSE,,1,"initial","Initial"
1997,"total_biomass","Region 1",546857.581445253,"t","Total biomass at the model's census time",FALSE,,1,"initial","Initial"
1998,"total_biomass","Region 1",531077.11392497,"t","Total biomass at the model's census time",FALSE,,1,"initial","Initial"
1999,"total_biomass","Region 1",573752.614524275,"t","Total biomass at the model's census time",FALSE,,1,"initial","Initial"
2000,"total_biomass","Region 1",541194.680524157,"t","Total biomass at the model's census time",FALSE,,1,"initial","Initial"
2001,"total_biomass","Region 1",596124.502901771,"t","Total biomass at the model's census time",FALSE,,1,"initial","Initial"
2002,"total_biomass","Region 1",633369.174558156,"t","Total biomass at the model's census time",FALSE,,1,"initial","Initial"
2003,"total_biomass","Region 1",654555.068992947,"t","Total biomass at the model's census time",FALSE,,1,"initial","Initial"
2004,"total_biomass","Region 1",611740.52773334,"t","Total biomass at the model's census time",FALSE,,1,"initial","Initial"
2005,"total_biomass","Region 1",596737.890474517,"t","Total biomass at the model's census time",FALSE,,1,"initial","Initial"
2006,"total_biomass","Region 1",626454.866024991,"t","Total biomass at the model's census time",FALSE,,1,"initial","Initial"
