"time","metric","group","facet","value","lower","upper","probability","unit","definition","uncertainty","display_name"
2023,"biomass_depletion","Fixed catch","all",0.286181517918576,0.286181517918576,0.286181517918576,0.5,"ratio","Start-year biomass divided by the demonstration carrying capacity K","illustrative production variability","B/K"
2023,"biomass_depletion","Fixed catch","all",0.286181517918576,0.286181517918576,0.286181517918576,0.8,"ratio","Start-year biomass divided by the demonstration carrying capacity K","illustrative production variability","B/K"
2023,"biomass_depletion","Fixed catch","all",0.286181517918576,0.286181517918576,0.286181517918576,0.95,"ratio","Start-year biomass divided by the demonstration carrying capacity K","illustrative production variability","B/K"
2024,"biomass_depletion","Fixed catch","all",0.333964617587124,0.329287539538579,0.335559032719274,0.5,"ratio","Start-year biomass divided by the demonstration carrying capacity K","illustrative production variability","B/K"
2024,"biomass_depletion","Fixed catch","all",0.333964617587124,0.32412792459186,0.338697353192143,0.8,"ratio","Start-year biomass divided by the demonstration carrying capacity K","illustrative production variability","B/K"
2024,"biomass_depletion","Fixed catch","all",0.333964617587124,0.324101859325104,0.344259191322783,0.95,"ratio","Start-year biomass divided by the demonstration carrying capacity K","illustrative production variability","B/K"
2025,"biomass_depletion","Fixed catch","all",0.387001846881977,0.383310482273259,0.392029383432393,0.5,"ratio","Start-year biomass divided by the demonstration carrying capacity K","illustrative production variability","B/K"
2025,"biomass_depletion","Fixed catch","all",0.387001846881977,0.381006866507487,0.395077076873024,0.8,"ratio","Start-year biomass divided by the demonstration carrying capacity K","illustrative production variability","B/K"
2025,"biomass_depletion","Fixed catch","all",0.387001846881977,0.375410919608516,0.40863879293266,0.95,"ratio","Start-year biomass divided by the demonstration carrying capacity K","illustrative production variability","B/K"
2026,"biomass_depletion","Fixed catch","all",0.441303418485342,0.437253760066291,0.45125074862141,0.5,"ratio","Start-year biomass divided by the demonstration carrying capacity K","illustrative production variability","B/K"
2026,"biomass_depletion","Fixed catch","all",0.441303418485342,0.426500951559191,0.456775122591079,0.8,"ratio","Start-year biomass divided by the demonstration carrying capacity K","illustrative production variability","B/K"
2026,"biomass_depletion","Fixed catch","all",0.441303418485342,0.426360890974823,0.467944587884752,0.95,"ratio","Start-year biomass divided by the demonstration carrying capacity K","illustrative production variability","B/K"
2027,"biomass_depletion","Fixed catch","all",0.50549220409916,0.49829868313162,0.512388138295172,0.5,"ratio","Start-year biomass divided by the demonstration carrying capacity K","illustrative production variability","B/K"
2027,"biomass_depletion","Fixed catch","all",0.50549220409916,0.480250404616574,0.517037480298658,0.8,"ratio","Start-year biomass divided by the demonstration carrying capacity K","illustrative production variability","B/K"
2027,"biomass_depletion","Fixed catch","all",0.50549220409916,0.478013268615762,0.533627390003148,0.95,"ratio","Start-year biomass divided by the demonstration carrying capacity K","illustrative production variability","B/K"
2028,"biomass_depletion","Fixed catch","all",0.569632097095125,0.552833603779852,0.576025234566082,0.5,"ratio","Start-year biomass divided by the demonstration carrying capacity K","illustrative production variability","B/K"
2028,"biomass_depletion","Fixed catch","all",0.569632097095125,0.545001418906435,0.583660024161818,0.8,"ratio","Start-year biomass divided by the demonstration carrying capacity K","illustrative production variability","B/K"
2028,"biomass_depletion","Fixed catch","all",0.569632097095125,0.536091464611721,0.594407153817668,0.95,"ratio","Start-year biomass divided by the demonstration carrying capacity K","illustrative production variability","B/K"
2029,"biomass_depletion","Fixed catch","all",0.627487227797764,0.610350482949987,0.636580596692073,0.5,"ratio","Start-year biomass divided by the demonstration carrying capacity K","illustrative production variability","B/K"
2029,"biomass_depletion","Fixed catch","all",0.627487227797764,0.601024087870356,0.646319676843456,0.8,"ratio","Start-year biomass divided by the demonstration carrying capacity K","illustrative production variability","B/K"
2029,"biomass_depletion","Fixed catch","all",0.627487227797764,0.598335026284818,0.654087034612912,0.95,"ratio","Start-year biomass divided by the demonstration carrying capacity K","illustrative production variability","B/K"
2030,"biomass_depletion","Fixed catch","all",0.682958047899898,0.662524145917523,0.69248636194027,0.5,"ratio","Start-year biomass divided by the demonstration carrying capacity K","illustrative production variability","B/K"
2030,"biomass_depletion","Fixed catch","all",0.682958047899898,0.654646969510614,0.703927097364248,0.8,"ratio","Start-year biomass divided by the demonstration carrying capacity K","illustrative production variability","B/K"
2030,"biomass_depletion","Fixed catch","all",0.682958047899898,0.654327738716446,0.70880941814338,0.95,"ratio","Start-year biomass divided by the demonstration carrying capacity K","illustrative production variability","B/K"
2031,"biomass_depletion","Fixed catch","all",0.730888961542131,0.714477840250442,0.73878336052514,0.5,"ratio","Start-year biomass divided by the demonstration carrying capacity K","illustrative production variability","B/K"
2031,"biomass_depletion","Fixed catch","all",0.730888961542131,0.703211709814362,0.756983766406477,0.8,"ratio","Start-year biomass divided by the demonstration carrying capacity K","illustrative production variability","B/K"
2031,"biomass_depletion","Fixed catch","all",0.730888961542131,0.702356064618733,0.758859117187618,0.95,"ratio","Start-year biomass divided by the demonstration carrying capacity K","illustrative production variability","B/K"
2032,"biomass_depletion","Fixed catch","all",0.776933992978028,0.76502479583075,0.784404977137128,0.5,"ratio","Start-year biomass divided by the demonstration carrying capacity K","illustrative production variability","B/K"
2032,"biomass_depletion","Fixed catch","all",0.776933992978028,0.754313231119887,0.795016822741367,0.8,"ratio","Start-year biomass divided by the demonstration carrying capacity K","illustrative production variability","B/K"
2032,"biomass_depletion","Fixed catch","all",0.776933992978028,0.75113272448748,0.800925635526182,0.95,"ratio","Start-year biomass divided by the demonstration carrying capacity K","illustrative production variability","B/K"
2033,"biomass_depletion","Fixed catch","all",0.811524763979789,0.80339598499308,0.821517339550324,0.5,"ratio","Start-year biomass divided by the demonstration carrying capacity K","illustrative production variability","B/K"
2033,"biomass_depletion","Fixed catch","all",0.811524763979789,0.797102762718093,0.829759859538338,0.8,"ratio","Start-year biomass divided by the demonstration carrying capacity K","illustrative production variability","B/K"
2033,"biomass_depletion","Fixed catch","all",0.811524763979789,0.790645025519671,0.846938930136557,0.95,"ratio","Start-year biomass divided by the demonstration carrying capacity K","illustrative production variability","B/K"
2034,"biomass_depletion","Fixed catch","all",0.841652549223868,0.836395363491098,0.857160243764851,0.5,"ratio","Start-year biomass divided by the demonstration carrying capacity K","illustrative production variability","B/K"
2034,"biomass_depletion","Fixed catch","all",0.841652549223868,0.833449751555391,0.859177053362685,0.8,"ratio","Start-year biomass divided by the demonstration carrying capacity K","illustrative production variability","B/K"
2034,"biomass_depletion","Fixed catch","all",0.841652549223868,0.824244552756075,0.872496242332433,0.95,"ratio","Start-year biomass divided by the demonstration carrying capacity K","illustrative production variability","B/K"
2035,"biomass_depletion","Fixed catch","all",0.869177195393656,0.863135995801458,0.875471606475533,0.5,"ratio","Start-year biomass divided by the demonstration carrying capacity K","illustrative production variability","B/K"
2035,"biomass_depletion","Fixed catch","all",0.869177195393656,0.861001173407098,0.886126664034972,0.8,"ratio","Start-year biomass divided by the demonstration carrying capacity K","illustrative production variability","B/K"
2035,"biomass_depletion","Fixed catch","all",0.869177195393656,0.850797375370301,0.894437295303447,0.95,"ratio","Start-year biomass divided by the demonstration carrying capacity K","illustrative production variability","B/K"
2036,"biomass_depletion","Fixed catch","all",0.889078092779932,0.885974062976378,0.895139121256494,0.5,"ratio","Start-year biomass divided by the demonstration carrying capacity K","illustrative production variability","B/K"
2036,"biomass_depletion","Fixed catch","all",0.889078092779932,0.881978036884858,0.903461593151672,0.8,"ratio","Start-year biomass divided by the demonstration carrying capacity K","illustrative production variability","B/K"
2036,"biomass_depletion","Fixed catch","all",0.889078092779932,0.873782441577069,0.910511329968638,0.95,"ratio","Start-year biomass divided by the demonstration carrying capacity K","illustrative production variability","B/K"
2037,"biomass_depletion","Fixed catch","all",0.904448267430403,0.900471538660375,0.909000340293431,0.5,"ratio","Start-year biomass divided by the demonstration carrying capacity K","illustrative production variability","B/K"
2037,"biomass_depletion","Fixed catch","all",0.904448267430403,0.896148272027057,0.915927529881938,0.8,"ratio","Start-year biomass divided by the demonstration carrying capacity K","illustrative production variability","B/K"
2037,"biomass_depletion","Fixed catch","all",0.904448267430403,0.89186321525232,0.922008146053141,0.95,"ratio","Start-year biomass divided by the demonstration carrying capacity K","illustrative production variability","B/K"
2038,"biomass_depletion","Fixed catch","all",0.915883035631967,0.912070602477722,0.92137495227629,0.5,"ratio","Start-year biomass divided by the demonstration carrying capacity K","illustrative production variability","B/K"
2038,"biomass_depletion","Fixed catch","all",0.915883035631967,0.911330746486304,0.925473914412401,0.8,"ratio","Start-year biomass divided by the demonstration carrying capacity K","illustrative production variability","B/K"
2038,"biomass_depletion","Fixed catch","all",0.915883035631967,0.901078373428283,0.931097505687413,0.95,"ratio","Start-year biomass divided by the demonstration carrying capacity K","illustrative production variability","B/K"
2039,"biomass_depletion","Fixed catch","all",0.925343336435862,0.922040968365955,0.927466564865326,0.5,"ratio","Start-year biomass divided by the demonstration carrying capacity K","illustrative production variability","B/K"
2039,"biomass_depletion","Fixed catch","all",0.925343336435862,0.917998129250009,0.932571992301527,0.8,"ratio","Start-year biomass divided by the demonstration carrying capacity K","illustrative production variability","B/K"
2039,"biomass_depletion","Fixed catch","all",0.925343336435862,0.916457571775413,0.936519127375855,0.95,"ratio","Start-year biomass divided by the demonstration carrying capacity K","illustrative production variability","B/K"
2040,"biomass_depletion","Fixed catch","all",0.931933417660708,0.929914416453088,0.933004853812384,0.5,"ratio","Start-year biomass divided by the demonstration carrying capacity K","illustrative production variability","B/K"
2040,"biomass_depletion","Fixed catch","all",0.931933417660708,0.926201381319515,0.936387665107638,0.8,"ratio","Start-year biomass divided by the demonstration carrying capacity K","illustrative production variability","B/K"
2040,"biomass_depletion","Fixed catch","all",0.931933417660708,0.924706427700943,0.939142425997632,0.95,"ratio","Start-year biomass divided by the demonstration carrying capacity K","illustrative production variability","B/K"
2041,"biomass_depletion","Fixed catch","all",0.936491125955337,0.934486869093235,0.937782090476706,0.5,"ratio","Start-year biomass divided by the demonstration carrying capacity K","illustrative production variability","B/K"
2041,"biomass_depletion","Fixed catch","all",0.936491125955337,0.932691385602262,0.93944777690351,0.8,"ratio","Start-year biomass divided by the demonstration carrying capacity K","illustrative production variability","B/K"
2041,"biomass_depletion","Fixed catch","all",0.936491125955337,0.929052002041936,0.942511907817745,0.95,"ratio","Start-year biomass divided by the demonstration carrying capacity K","illustrative production variability","B/K"
2042,"biomass_depletion","Fixed catch","all",0.939511260840494,0.937750602317359,0.941058771126242,0.5,"ratio","Start-year biomass divided by the demonstration carrying capacity K","illustrative production variability","B/K"
2042,"biomass_depletion","Fixed catch","all",0.939511260840494,0.935824169347796,0.943489240981371,0.8,"ratio","Start-year biomass divided by the demonstration carrying capacity K","illustrative production variability","B/K"
2042,"biomass_depletion","Fixed catch","all",0.939511260840494,0.935651826025237,0.945746005347312,0.95,"ratio","Start-year biomass divided by the demonstration carrying capacity K","illustrative production variability","B/K"
2043,"biomass_depletion","Fixed catch","all",0.942594712941423,0.94144615697496,0.943976502943638,0.5,"ratio","Start-year biomass divided by the demonstration carrying capacity K","illustrative production variability","B/K"
2043,"biomass_depletion","Fixed catch","all",0.942594712941423,0.940014294018998,0.944603578883705,0.8,"ratio","Start-year biomass divided by the demonstration carrying capacity K","illustrative production variability","B/K"
2043,"biomass_depletion","Fixed catch","all",0.942594712941423,0.939488876382344,0.949329630220497,0.95,"ratio","Start-year biomass divided by the demonstration carrying capacity K","illustrative production variability","B/K"
2044,"biomass_depletion","Fixed catch","all",0.944691539057169,0.944069216854653,0.945478350545586,0.5,"ratio","Start-year biomass divided by the demonstration carrying capacity K","illustrative production variability","B/K"
2044,"biomass_depletion","Fixed catch","all",0.944691539057169,0.942572833213815,0.947020417390478,0.8,"ratio","Start-year biomass divided by the demonstration carrying capacity K","illustrative production variability","B/K"
2044,"biomass_depletion","Fixed catch","all",0.944691539057169,0.940291775293847,0.94927981012708,0.95,"ratio","Start-year biomass divided by the demonstration carrying capacity K","illustrative production variability","B/K"
2045,"biomass_depletion","Fixed catch","all",0.946455949161291,0.944671807246618,0.946746856089406,0.5,"ratio","Start-year biomass divided by the demonstration carrying capacity K","illustrative production variability","B/K"
2045,"biomass_depletion","Fixed catch","all",0.946455949161291,0.943989998140561,0.947710234666342,0.8,"ratio","Start-year biomass divided by the demonstration carrying capacity K","illustrative production variability","B/K"
2045,"biomass_depletion","Fixed catch","all",0.946455949161291,0.941243034232013,0.948001305123826,0.95,"ratio","Start-year biomass divided by the demonstration carrying capacity K","illustrative production variability","B/K"
2046,"biomass_depletion","Fixed catch","all",0.94691185493433,0.946575739180895,0.947810059546009,0.5,"ratio","Start-year biomass divided by the demonstration carrying capacity K","illustrative production variability","B/K"
2046,"biomass_depletion","Fixed catch","all",0.94691185493433,0.944015525999276,0.948716214407199,0.8,"ratio","Start-year biomass divided by the demonstration carrying capacity K","illustrative production variability","B/K"
2046,"biomass_depletion","Fixed catch","all",0.94691185493433,0.943018274622648,0.949897996192767,0.95,"ratio","Start-year biomass divided by the demonstration carrying capacity K","illustrative production variability","B/K"
2047,"biomass_depletion","Fixed catch","all",0.947477219041603,0.94614735027472,0.948823883917597,0.5,"ratio","Start-year biomass divided by the demonstration carrying capacity K","illustrative production variability","B/K"
2047,"biomass_depletion","Fixed catch","all",0.947477219041603,0.945477897676873,0.949378150352164,0.8,"ratio","Start-year biomass divided by the demonstration carrying capacity K","illustrative production variability","B/K"
2047,"biomass_depletion","Fixed catch","all",0.947477219041603,0.945301570026136,0.949754968865089,0.95,"ratio","Start-year biomass divided by the demonstration carrying capacity K","illustrative production variability","B/K"
2048,"biomass_depletion","Fixed catch","all",0.947769620584167,0.946980939348264,0.948852917253419,0.5,"ratio","Start-year biomass divided by the demonstration carrying capacity K","illustrative production variability","B/K"
2048,"biomass_depletion","Fixed catch","all",0.947769620584167,0.945731901051733,0.949606163184464,0.8,"ratio","Start-year biomass divided by the demonstration carrying capacity K","illustrative production variability","B/K"
2048,"biomass_depletion","Fixed catch","all",0.947769620584167,0.94482662119279,0.950629924960228,0.95,"ratio","Start-year biomass divided by the demonstration carrying capacity K","illustrative production variability","B/K"
2049,"biomass_depletion","Fixed catch","all",0.948635168797713,0.947337430286268,0.949356638342834,0.5,"ratio","Start-year biomass divided by the demonstration carrying capacity K","illustrative production variability","B/K"
2049,"biomass_depletion","Fixed catch","all",0.948635168797713,0.946528167363188,0.950937282920484,0.8,"ratio","Start-year biomass divided by the demonstration carrying capacity K","illustrative production variability","B/K"
2049,"biomass_depletion","Fixed catch","all",0.948635168797713,0.946111404822813,0.951169122072145,0.95,"ratio","Start-year biomass divided by the demonstration carrying capacity K","illustrative production variability","B/K"
2050,"biomass_depletion","Fixed catch","all",0.948864422907608,0.947233578447165,0.950225085570837,0.5,"ratio","Start-year biomass divided by the demonstration carrying capacity K","illustrative production variability","B/K"
2050,"biomass_depletion","Fixed catch","all",0.948864422907608,0.946676070798991,0.950914002429822,0.8,"ratio","Start-year biomass divided by the demonstration carrying capacity K","illustrative production variability","B/K"
2050,"biomass_depletion","Fixed catch","all",0.948864422907608,0.946597848710178,0.952652325801336,0.95,"ratio","Start-year biomass divided by the demonstration carrying capacity K","illustrative production variability","B/K"
2051,"biomass_depletion","Fixed catch","all",0.949186390094257,0.948214471675188,0.950535013688249,0.5,"ratio","Start-year biomass divided by the demonstration carrying capacity K","illustrative production variability","B/K"
2051,"biomass_depletion","Fixed catch","all",0.949186390094257,0.947620582088396,0.95156249544121,0.8,"ratio","Start-year biomass divided by the demonstration carrying capacity K","illustrative production variability","B/K"
2051,"biomass_depletion","Fixed catch","all",0.949186390094257,0.946286862497874,0.953737452613918,0.95,"ratio","Start-year biomass divided by the demonstration carrying capacity K","illustrative production variability","B/K"
2052,"biomass_depletion","Fixed catch","all",0.949948780441173,0.9486158049149,0.951123213333343,0.5,"ratio","Start-year biomass divided by the demonstration carrying capacity K","illustrative production variability","B/K"
2052,"biomass_depletion","Fixed catch","all",0.949948780441173,0.947333163816841,0.952004575742052,0.8,"ratio","Start-year biomass divided by the demonstration carrying capacity K","illustrative production variability","B/K"
2052,"biomass_depletion","Fixed catch","all",0.949948780441173,0.946676226965308,0.952198666680423,0.95,"ratio","Start-year biomass divided by the demonstration carrying capacity K","illustrative production variability","B/K"
2023,"catch","Fixed catch","all",45145.9157404822,45145.9157404822,45145.9157404822,0.5,"t","Annual catch; fixed in the catch scenario and calculated from biomass and F in the F scenarios","illustrative production variability","Annual catch"
2023,"catch","Fixed catch","all",45145.9157404822,45145.9157404822,45145.9157404822,0.8,"t","Annual catch; fixed in the catch scenario and calculated from biomass and F in the F scenarios","illustrative production variability","Annual catch"
2023,"catch","Fixed catch","all",45145.9157404822,45145.9157404822,45145.9157404822,0.95,"t","Annual catch; fixed in the catch scenario and calculated from biomass and F in the F scenarios","illustrative production variability","Annual catch"
2024,"catch","Fixed catch","all",45145.9157404822,45145.9157404822,45145.9157404822,0.5,"t","Annual catch; fixed in the catch scenario and calculated from biomass and F in the F scenarios","illustrative production variability","Annual catch"
2024,"catch","Fixed catch","all",45145.9157404822,45145.9157404822,45145.9157404822,0.8,"t","Annual catch; fixed in the catch scenario and calculated from biomass and F in the F scenarios","illustrative production variability","Annual catch"
2024,"catch","Fixed catch","all",45145.9157404822,45145.9157404822,45145.9157404822,0.95,"t","Annual catch; fixed in the catch scenario and calculated from biomass and F in the F scenarios","illustrative production variability","Annual catch"
2025,"catch","Fixed catch","all",45145.9157404822,45145.9157404822,45145.9157404822,0.5,"t","Annual catch; fixed in the catch scenario and calculated from biomass and F in the F scenarios","illustrative production variability","Annual catch"
2025,"catch","Fixed catch","all",45145.9157404822,45145.9157404822,45145.9157404822,0.8,"t","Annual catch; fixed in the catch scenario and calculated from biomass and F in the F scenarios","illustrative production variability","Annual catch"
2025,"catch","Fixed catch","all",45145.9157404822,45145.9157404822,45145.9157404822,0.95,"t","Annual catch; fixed in the catch scenario and calculated from biomass and F in the F scenarios","illustrative production variability","Annual catch"
2026,"catch","Fixed catch","all",45145.9157404822,45145.9157404822,45145.9157404822,0.5,"t","Annual catch; fixed in the catch scenario and calculated from biomass and F in the F scenarios","illustrative production variability","Annual catch"
2026,"catch","Fixed catch","all",45145.9157404822,45145.9157404822,45145.9157404822,0.8,"t","Annual catch; fixed in the catch scenario and calculated from biomass and F in the F scenarios","illustrative production variability","Annual catch"
2026,"catch","Fixed catch","all",45145.9157404822,45145.9157404822,45145.9157404822,0.95,"t","Annual catch; fixed in the catch scenario and calculated from biomass and F in the F scenarios","illustrative production variability","Annual catch"
2027,"catch","Fixed catch","all",45145.9157404822,45145.9157404822,45145.9157404822,0.5,"t","Annual catch; fixed in the catch scenario and calculated from biomass and F in the F scenarios","illustrative production variability","Annual catch"
2027,"catch","Fixed catch","all",45145.9157404822,45145.9157404822,45145.9157404822,0.8,"t","Annual catch; fixed in the catch scenario and calculated from biomass and F in the F scenarios","illustrative production variability","Annual catch"
2027,"catch","Fixed catch","all",45145.9157404822,45145.9157404822,45145.9157404822,0.95,"t","Annual catch; fixed in the catch scenario and calculated from biomass and F in the F scenarios","illustrative production variability","Annual catch"
2028,"catch","Fixed catch","all",45145.9157404822,45145.9157404822,45145.9157404822,0.5,"t","Annual catch; fixed in the catch scenario and calculated from biomass and F in the F scenarios","illustrative production variability","Annual catch"
2028,"catch","Fixed catch","all",45145.9157404822,45145.9157404822,45145.9157404822,0.8,"t","Annual catch; fixed in the catch scenario and calculated from biomass and F in the F scenarios","illustrative production variability","Annual catch"
2028,"catch","Fixed catch","all",45145.9157404822,45145.9157404822,45145.9157404822,0.95,"t","Annual catch; fixed in the catch scenario and calculated from biomass and F in the F scenarios","illustrative production variability","Annual catch"
2029,"catch","Fixed catch","all",45145.9157404822,45145.9157404822,45145.9157404822,0.5,"t","Annual catch; fixed in the catch scenario and calculated from biomass and F in the F scenarios","illustrative production variability","Annual catch"
2029,"catch","Fixed catch","all",45145.9157404822,45145.9157404822,45145.9157404822,0.8,"t","Annual catch; fixed in the catch scenario and calculated from biomass and F in the F scenarios","illustrative production variability","Annual catch"
2029,"catch","Fixed catch","all",45145.9157404822,45145.9157404822,45145.9157404822,0.95,"t","Annual catch; fixed in the catch scenario and calculated from biomass and F in the F scenarios","illustrative production variability","Annual catch"
2030,"catch","Fixed catch","all",45145.9157404822,45145.9157404822,45145.9157404822,0.5,"t","Annual catch; fixed in the catch scenario and calculated from biomass and F in the F scenarios","illustrative production variability","Annual catch"
2030,"catch","Fixed catch","all",45145.9157404822,45145.9157404822,45145.9157404822,0.8,"t","Annual catch; fixed in the catch scenario and calculated from biomass and F in the F scenarios","illustrative production variability","Annual catch"
2030,"catch","Fixed catch","all",45145.9157404822,45145.9157404822,45145.9157404822,0.95,"t","Annual catch; fixed in the catch scenario and calculated from biomass and F in the F scenarios","illustrative production variability","Annual catch"
2031,"catch","Fixed catch","all",45145.9157404822,45145.9157404822,45145.9157404822,0.5,"t","Annual catch; fixed in the catch scenario and calculated from biomass and F in the F scenarios","illustrative production variability","Annual catch"
2031,"catch","Fixed catch","all",45145.9157404822,45145.9157404822,45145.9157404822,0.8,"t","Annual catch; fixed in the catch scenario and calculated from biomass and F in the F scenarios","illustrative production variability","Annual catch"
2031,"catch","Fixed catch","all",45145.9157404822,45145.9157404822,45145.9157404822,0.95,"t","Annual catch; fixed in the catch scenario and calculated from biomass and F in the F scenarios","illustrative production variability","Annual catch"
2032,"catch","Fixed catch","all",45145.9157404822,45145.9157404822,45145.9157404822,0.5,"t","Annual catch; fixed in the catch scenario and calculated from biomass and F in the F scenarios","illustrative production variability","Annual catch"
2032,"catch","Fixed catch","all",45145.9157404822,45145.9157404822,45145.9157404822,0.8,"t","Annual catch; fixed in the catch scenario and calculated from biomass and F in the F scenarios","illustrative production variability","Annual catch"
2032,"catch","Fixed catch","all",45145.9157404822,45145.9157404822,45145.9157404822,0.95,"t","Annual catch; fixed in the catch scenario and calculated from biomass and F in the F scenarios","illustrative production variability","Annual catch"
2033,"catch","Fixed catch","all",45145.9157404822,45145.9157404822,45145.9157404822,0.5,"t","Annual catch; fixed in the catch scenario and calculated from biomass and F in the F scenarios","illustrative production variability","Annual catch"
2033,"catch","Fixed catch","all",45145.9157404822,45145.9157404822,45145.9157404822,0.8,"t","Annual catch; fixed in the catch scenario and calculated from biomass and F in the F scenarios","illustrative production variability","Annual catch"
2033,"catch","Fixed catch","all",45145.9157404822,45145.9157404822,45145.9157404822,0.95,"t","Annual catch; fixed in the catch scenario and calculated from biomass and F in the F scenarios","illustrative production variability","Annual catch"
2034,"catch","Fixed catch","all",45145.9157404822,45145.9157404822,45145.9157404822,0.5,"t","Annual catch; fixed in the catch scenario and calculated from biomass and F in the F scenarios","illustrative production variability","Annual catch"
2034,"catch","Fixed catch","all",45145.9157404822,45145.9157404822,45145.9157404822,0.8,"t","Annual catch; fixed in the catch scenario and calculated from biomass and F in the F scenarios","illustrative production variability","Annual catch"
2034,"catch","Fixed catch","all",45145.9157404822,45145.9157404822,45145.9157404822,0.95,"t","Annual catch; fixed in the catch scenario and calculated from biomass and F in the F scenarios","illustrative production variability","Annual catch"
2035,"catch","Fixed catch","all",45145.9157404822,45145.9157404822,45145.9157404822,0.5,"t","Annual catch; fixed in the catch scenario and calculated from biomass and F in the F scenarios","illustrative production variability","Annual catch"
2035,"catch","Fixed catch","all",45145.9157404822,45145.9157404822,45145.9157404822,0.8,"t","Annual catch; fixed in the catch scenario and calculated from biomass and F in the F scenarios","illustrative production variability","Annual catch"
2035,"catch","Fixed catch","all",45145.9157404822,45145.9157404822,45145.9157404822,0.95,"t","Annual catch; fixed in the catch scenario and calculated from biomass and F in the F scenarios","illustrative production variability","Annual catch"
2036,"catch","Fixed catch","all",45145.9157404822,45145.9157404822,45145.9157404822,0.5,"t","Annual catch; fixed in the catch scenario and calculated from biomass and F in the F scenarios","illustrative production variability","Annual catch"
2036,"catch","Fixed catch","all",45145.9157404822,45145.9157404822,45145.9157404822,0.8,"t","Annual catch; fixed in the catch scenario and calculated from biomass and F in the F scenarios","illustrative production variability","Annual catch"
2036,"catch","Fixed catch","all",45145.9157404822,45145.9157404822,45145.9157404822,0.95,"t","Annual catch; fixed in the catch scenario and calculated from biomass and F in the F scenarios","illustrative production variability","Annual catch"
2037,"catch","Fixed catch","all",45145.9157404822,45145.9157404822,45145.9157404822,0.5,"t","Annual catch; fixed in the catch scenario and calculated from biomass and F in the F scenarios","illustrative production variability","Annual catch"
2037,"catch","Fixed catch","all",45145.9157404822,45145.9157404822,45145.9157404822,0.8,"t","Annual catch; fixed in the catch scenario and calculated from biomass and F in the F scenarios","illustrative production variability","Annual catch"
2037,"catch","Fixed catch","all",45145.9157404822,45145.9157404822,45145.9157404822,0.95,"t","Annual catch; fixed in the catch scenario and calculated from biomass and F in the F scenarios","illustrative production variability","Annual catch"
2038,"catch","Fixed catch","all",45145.9157404822,45145.9157404822,45145.9157404822,0.5,"t","Annual catch; fixed in the catch scenario and calculated from biomass and F in the F scenarios","illustrative production variability","Annual catch"
2038,"catch","Fixed catch","all",45145.9157404822,45145.9157404822,45145.9157404822,0.8,"t","Annual catch; fixed in the catch scenario and calculated from biomass and F in the F scenarios","illustrative production variability","Annual catch"
2038,"catch","Fixed catch","all",45145.9157404822,45145.9157404822,45145.9157404822,0.95,"t","Annual catch; fixed in the catch scenario and calculated from biomass and F in the F scenarios","illustrative production variability","Annual catch"
2039,"catch","Fixed catch","all",45145.9157404822,45145.9157404822,45145.9157404822,0.5,"t","Annual catch; fixed in the catch scenario and calculated from biomass and F in the F scenarios","illustrative production variability","Annual catch"
2039,"catch","Fixed catch","all",45145.9157404822,45145.9157404822,45145.9157404822,0.8,"t","Annual catch; fixed in the catch scenario and calculated from biomass and F in the F scenarios","illustrative production variability","Annual catch"
2039,"catch","Fixed catch","all",45145.9157404822,45145.9157404822,45145.9157404822,0.95,"t","Annual catch; fixed in the catch scenario and calculated from biomass and F in the F scenarios","illustrative production variability","Annual catch"
2040,"catch","Fixed catch","all",45145.9157404822,45145.9157404822,45145.9157404822,0.5,"t","Annual catch; fixed in the catch scenario and calculated from biomass and F in the F scenarios","illustrative production variability","Annual catch"
2040,"catch","Fixed catch","all",45145.9157404822,45145.9157404822,45145.9157404822,0.8,"t","Annual catch; fixed in the catch scenario and calculated from biomass and F in the F scenarios","illustrative production variability","Annual catch"
2040,"catch","Fixed catch","all",45145.9157404822,45145.9157404822,45145.9157404822,0.95,"t","Annual catch; fixed in the catch scenario and calculated from biomass and F in the F scenarios","illustrative production variability","Annual catch"
2041,"catch","Fixed catch","all",45145.9157404822,45145.9157404822,45145.9157404822,0.5,"t","Annual catch; fixed in the catch scenario and calculated from biomass and F in the F scenarios","illustrative production variability","Annual catch"
2041,"catch","Fixed catch","all",45145.9157404822,45145.9157404822,45145.9157404822,0.8,"t","Annual catch; fixed in the catch scenario and calculated from biomass and F in the F scenarios","illustrative production variability","Annual catch"
2041,"catch","Fixed catch","all",45145.9157404822,45145.9157404822,45145.9157404822,0.95,"t","Annual catch; fixed in the catch scenario and calculated from biomass and F in the F scenarios","illustrative production variability","Annual catch"
2042,"catch","Fixed catch","all",45145.9157404822,45145.9157404822,45145.9157404822,0.5,"t","Annual catch; fixed in the catch scenario and calculated from biomass and F in the F scenarios","illustrative production variability","Annual catch"
2042,"catch","Fixed catch","all",45145.9157404822,45145.9157404822,45145.9157404822,0.8,"t","Annual catch; fixed in the catch scenario and calculated from biomass and F in the F scenarios","illustrative production variability","Annual catch"
2042,"catch","Fixed catch","all",45145.9157404822,45145.9157404822,45145.9157404822,0.95,"t","Annual catch; fixed in the catch scenario and calculated from biomass and F in the F scenarios","illustrative production variability","Annual catch"
2043,"catch","Fixed catch","all",45145.9157404822,45145.9157404822,45145.9157404822,0.5,"t","Annual catch; fixed in the catch scenario and calculated from biomass and F in the F scenarios","illustrative production variability","Annual catch"
