"time","kind","series","series_label","record","observed","predicted","unit","model","label"
1993,"index","F18_R1_G18","Index 18  / Region 1  / Group 18","1993",0.879147658089477,0.748778002661571,"geometric-mean-scaled index","formats","Illustrative ALB outputs"
1994,"index","F18_R1_G18","Index 18  / Region 1  / Group 18","1994",0.948738796667378,0.791911735198629,"geometric-mean-scaled index","formats","Illustrative ALB outputs"
1995,"index","F18_R1_G18","Index 18  / Region 1  / Group 18","1995",0.883131727989847,0.836215654689404,"geometric-mean-scaled index","formats","Illustrative ALB outputs"
1996,"index","F18_R1_G18","Index 18  / Region 1  / Group 18","1996",0.837306959406211,0.840659480310528,"geometric-mean-scaled index","formats","Illustrative ALB outputs"
1997,"index","F18_R1_G18","Index 18  / Region 1  / Group 18","1997",0.95208949005856,0.869397690889871,"geometric-mean-scaled index","formats","Illustrative ALB outputs"
1998,"index","F18_R1_G18","Index 18  / Region 1  / Group 18","1998",0.856547687420413,0.828472961427072,"geometric-mean-scaled index","formats","Illustrative ALB outputs"
1999,"index","F18_R1_G18","Index 18  / Region 1  / Group 18","1999",0.61266101448799,0.863092160930256,"geometric-mean-scaled index","formats","Illustrative ALB outputs"
2000,"index","F18_R1_G18","Index 18  / Region 1  / Group 18","2000",0.679263091965619,0.899022300858714,"geometric-mean-scaled index","formats","Illustrative ALB outputs"
2001,"index","F18_R1_G18","Index 18  / Region 1  / Group 18","2001",0.663388123597169,0.840805764508353,"geometric-mean-scaled index","formats","Illustrative ALB outputs"
2002,"index","F18_R1_G18","Index 18  / Region 1  / Group 18","2002",0.695863453728742,0.660991026225313,"geometric-mean-scaled index","formats","Illustrative ALB outputs"
2003,"index","F18_R1_G18","Index 18  / Region 1  / Group 18","2003",0.520428254256146,0.558948407853314,"geometric-mean-scaled index","formats","Illustrative ALB outputs"
2004,"index","F18_R1_G18","Index 18  / Region 1  / Group 18","2004",0.457969008695485,0.563614001029817,"geometric-mean-scaled index","formats","Illustrative ALB outputs"
2005,"index","F18_R1_G18","Index 18  / Region 1  / Group 18","2005",0.57000982730679,0.528677456117855,"geometric-mean-scaled index","formats","Illustrative ALB outputs"
2006,"index","F18_R1_G18","Index 18  / Region 1  / Group 18","2006",0.692547701969523,0.539135527117155,"geometric-mean-scaled index","formats","Illustrative ALB outputs"
2007,"index","F18_R1_G18","Index 18  / Region 1  / Group 18","2007",0.763296075617131,0.59905365951802,"geometric-mean-scaled index","formats","Illustrative ALB outputs"
2008,"index","F18_R1_G18","Index 18  / Region 1  / Group 18","2008",0.557991706511396,0.668116859865951,"geometric-mean-scaled index","formats","Illustrative ALB outputs"
2009,"index","F18_R1_G18","Index 18  / Region 1  / Group 18","2009",0.644374806432787,0.648431819999568,"geometric-mean-scaled index","formats","Illustrative ALB outputs"
2010,"index","F18_R1_G18","Index 18  / Region 1  / Group 18","2010",0.629833334064991,0.490158403224318,"geometric-mean-scaled index","formats","Illustrative ALB outputs"
2011,"index","F18_R1_G18","Index 18  / Region 1  / Group 18","2011",0.472776191924379,0.508143601450776,"geometric-mean-scaled index","formats","Illustrative ALB outputs"
2012,"index","F18_R1_G18","Index 18  / Region 1  / Group 18","2012",0.561037772817115,0.559347958686277,"geometric-mean-scaled index","formats","Illustrative ALB outputs"
2013,"index","F18_R1_G18","Index 18  / Region 1  / Group 18","2013",0.518607359493591,0.5552563127414,"geometric-mean-scaled index","formats","Illustrative ALB outputs"
2014,"index","F18_R1_G18","Index 18  / Region 1  / Group 18","2014",0.534249440170542,0.565275842604407,"geometric-mean-scaled index","formats","Illustrative ALB outputs"
