"time","metric","group","value","unit","definition","initial_state","display_name","coverage","model","label"
2012,"dynamic_unfished_spawning_biomass","all",626239.791820601,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale in the dynamic no-fishing counterfactual",FALSE,"Unfished spawning potential",1,"trial-2","Trial 2"
2013,"dynamic_unfished_spawning_biomass","all",654144.190627596,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale in the dynamic no-fishing counterfactual",FALSE,"Unfished spawning potential",1,"trial-2","Trial 2"
2014,"dynamic_unfished_spawning_biomass","all",678568.293771356,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale in the dynamic no-fishing counterfactual",FALSE,"Unfished spawning potential",1,"trial-2","Trial 2"
2015,"dynamic_unfished_spawning_biomass","all",680977.658144465,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale in the dynamic no-fishing counterfactual",FALSE,"Unfished spawning potential",1,"trial-2","Trial 2"
2016,"dynamic_unfished_spawning_biomass","all",665520.93996986,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale in the dynamic no-fishing counterfactual",FALSE,"Unfished spawning potential",1,"trial-2","Trial 2"
2017,"dynamic_unfished_spawning_biomass","all",644996.774484961,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale in the dynamic no-fishing counterfactual",FALSE,"Unfished spawning potential",1,"trial-2","Trial 2"
2018,"dynamic_unfished_spawning_biomass","all",637944.392868395,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale in the dynamic no-fishing counterfactual",FALSE,"Unfished spawning potential",1,"trial-2","Trial 2"
2019,"dynamic_unfished_spawning_biomass","all",613365.698084706,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale in the dynamic no-fishing counterfactual",FALSE,"Unfished spawning potential",1,"trial-2","Trial 2"
2020,"dynamic_unfished_spawning_biomass","all",576892.086203373,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale in the dynamic no-fishing counterfactual",FALSE,"Unfished spawning potential",1,"trial-2","Trial 2"
2021,"dynamic_unfished_spawning_biomass","all",575188.000425231,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale in the dynamic no-fishing counterfactual",FALSE,"Unfished spawning potential",1,"trial-2","Trial 2"
2022,"dynamic_unfished_spawning_biomass","all",578660.507576753,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale in the dynamic no-fishing counterfactual",FALSE,"Unfished spawning potential",0.583333333333258,"trial-2","Trial 2"
1954,"dynamic_spawning_depletion","Region 1",1.00288057829168,"ratio","Spawning potential relative to its dynamic no-fishing counterfactual (SB/SB_F0)",FALSE,,0.916666666666742,"trial-2","Trial 2"
1955,"dynamic_spawning_depletion","Region 1",0.995184661443498,"ratio","Spawning potential relative to its dynamic no-fishing counterfactual (SB/SB_F0)",FALSE,,1,"trial-2","Trial 2"
1956,"dynamic_spawning_depletion","Region 1",0.990730947637938,"ratio","Spawning potential relative to its dynamic no-fishing counterfactual (SB/SB_F0)",FALSE,,1,"trial-2","Trial 2"
1957,"dynamic_spawning_depletion","Region 1",0.986316884218155,"ratio","Spawning potential relative to its dynamic no-fishing counterfactual (SB/SB_F0)",FALSE,,1,"trial-2","Trial 2"
1958,"dynamic_spawning_depletion","Region 1",0.980739296936192,"ratio","Spawning potential relative to its dynamic no-fishing counterfactual (SB/SB_F0)",FALSE,,1,"trial-2","Trial 2"
1959,"dynamic_spawning_depletion","Region 1",0.967036202115255,"ratio","Spawning potential relative to its dynamic no-fishing counterfactual (SB/SB_F0)",FALSE,,1,"trial-2","Trial 2"
1960,"dynamic_spawning_depletion","Region 1",0.955278020233792,"ratio","Spawning potential relative to its dynamic no-fishing counterfactual (SB/SB_F0)",FALSE,,1,"trial-2","Trial 2"
1961,"dynamic_spawning_depletion","Region 1",0.939653500703566,"ratio","Spawning potential relative to its dynamic no-fishing counterfactual (SB/SB_F0)",FALSE,,1,"trial-2","Trial 2"
1962,"dynamic_spawning_depletion","Region 1",0.918266333020996,"ratio","Spawning potential relative to its dynamic no-fishing counterfactual (SB/SB_F0)",FALSE,,1,"trial-2","Trial 2"
1963,"dynamic_spawning_depletion","Region 1",0.892275549743671,"ratio","Spawning potential relative to its dynamic no-fishing counterfactual (SB/SB_F0)",FALSE,,1,"trial-2","Trial 2"
1964,"dynamic_spawning_depletion","Region 1",0.876405194569166,"ratio","Spawning potential relative to its dynamic no-fishing counterfactual (SB/SB_F0)",FALSE,,1,"trial-2","Trial 2"
1965,"dynamic_spawning_depletion","Region 1",0.874595235950585,"ratio","Spawning potential relative to its dynamic no-fishing counterfactual (SB/SB_F0)",FALSE,,1,"trial-2","Trial 2"
1966,"dynamic_spawning_depletion","Region 1",0.859560040740966,"ratio","Spawning potential relative to its dynamic no-fishing counterfactual (SB/SB_F0)",FALSE,,1,"trial-2","Trial 2"
1967,"dynamic_spawning_depletion","Region 1",0.828821668554153,"ratio","Spawning potential relative to its dynamic no-fishing counterfactual (SB/SB_F0)",FALSE,,1,"trial-2","Trial 2"
1968,"dynamic_spawning_depletion","Region 1",0.786814726085095,"ratio","Spawning potential relative to its dynamic no-fishing counterfactual (SB/SB_F0)",FALSE,,1,"trial-2","Trial 2"
1969,"dynamic_spawning_depletion","Region 1",0.761123281806856,"ratio","Spawning potential relative to its dynamic no-fishing counterfactual (SB/SB_F0)",FALSE,,1,"trial-2","Trial 2"
1970,"dynamic_spawning_depletion","Region 1",0.745528398371242,"ratio","Spawning potential relative to its dynamic no-fishing counterfactual (SB/SB_F0)",FALSE,,1,"trial-2","Trial 2"
1971,"dynamic_spawning_depletion","Region 1",0.71669558071623,"ratio","Spawning potential relative to its dynamic no-fishing counterfactual (SB/SB_F0)",FALSE,,1,"trial-2","Trial 2"
1972,"dynamic_spawning_depletion","Region 1",0.690962507663125,"ratio","Spawning potential relative to its dynamic no-fishing counterfactual (SB/SB_F0)",FALSE,,1,"trial-2","Trial 2"
1973,"dynamic_spawning_depletion","Region 1",0.646430610070319,"ratio","Spawning potential relative to its dynamic no-fishing counterfactual (SB/SB_F0)",FALSE,,1,"trial-2","Trial 2"
1974,"dynamic_spawning_depletion","Region 1",0.605194240533305,"ratio","Spawning potential relative to its dynamic no-fishing counterfactual (SB/SB_F0)",FALSE,,1,"trial-2","Trial 2"
1975,"dynamic_spawning_depletion","Region 1",0.619070203355077,"ratio","Spawning potential relative to its dynamic no-fishing counterfactual (SB/SB_F0)",FALSE,,1,"trial-2","Trial 2"
1976,"dynamic_spawning_depletion","Region 1",0.682741781992445,"ratio","Spawning potential relative to its dynamic no-fishing counterfactual (SB/SB_F0)",FALSE,,1,"trial-2","Trial 2"
1977,"dynamic_spawning_depletion","Region 1",0.722617976766864,"ratio","Spawning potential relative to its dynamic no-fishing counterfactual (SB/SB_F0)",FALSE,,1,"trial-2","Trial 2"
1978,"dynamic_spawning_depletion","Region 1",0.72684076176815,"ratio","Spawning potential relative to its dynamic no-fishing counterfactual (SB/SB_F0)",FALSE,,1,"trial-2","Trial 2"
1979,"dynamic_spawning_depletion","Region 1",0.707274211543269,"ratio","Spawning potential relative to its dynamic no-fishing counterfactual (SB/SB_F0)",FALSE,,1,"trial-2","Trial 2"
1980,"dynamic_spawning_depletion","Region 1",0.679490573925804,"ratio","Spawning potential relative to its dynamic no-fishing counterfactual (SB/SB_F0)",FALSE,,1,"trial-2","Trial 2"
1981,"dynamic_spawning_depletion","Region 1",0.63928122072348,"ratio","Spawning potential relative to its dynamic no-fishing counterfactual (SB/SB_F0)",FALSE,,1,"trial-2","Trial 2"
1982,"dynamic_spawning_depletion","Region 1",0.630157522857955,"ratio","Spawning potential relative to its dynamic no-fishing counterfactual (SB/SB_F0)",FALSE,,1,"trial-2","Trial 2"
1983,"dynamic_spawning_depletion","Region 1",0.659161736154744,"ratio","Spawning potential relative to its dynamic no-fishing counterfactual (SB/SB_F0)",FALSE,,1,"trial-2","Trial 2"
1984,"dynamic_spawning_depletion","Region 1",0.688695546539523,"ratio","Spawning potential relative to its dynamic no-fishing counterfactual (SB/SB_F0)",FALSE,,1,"trial-2","Trial 2"
1985,"dynamic_spawning_depletion","Region 1",0.704223053807033,"ratio","Spawning potential relative to its dynamic no-fishing counterfactual (SB/SB_F0)",FALSE,,1,"trial-2","Trial 2"
1986,"dynamic_spawning_depletion","Region 1",0.69747829771273,"ratio","Spawning potential relative to its dynamic no-fishing counterfactual (SB/SB_F0)",FALSE,,1,"trial-2","Trial 2"
1987,"dynamic_spawning_depletion","Region 1",0.689062289201098,"ratio","Spawning potential relative to its dynamic no-fishing counterfactual (SB/SB_F0)",FALSE,,1,"trial-2","Trial 2"
1988,"dynamic_spawning_depletion","Region 1",0.669773110042258,"ratio","Spawning potential relative to its dynamic no-fishing counterfactual (SB/SB_F0)",FALSE,,1,"trial-2","Trial 2"
1989,"dynamic_spawning_depletion","Region 1",0.640438667648631,"ratio","Spawning potential relative to its dynamic no-fishing counterfactual (SB/SB_F0)",FALSE,,1,"trial-2","Trial 2"
1990,"dynamic_spawning_depletion","Region 1",0.639745624860482,"ratio","Spawning potential relative to its dynamic no-fishing counterfactual (SB/SB_F0)",FALSE,,1,"trial-2","Trial 2"
1991,"dynamic_spawning_depletion","Region 1",0.639286840615617,"ratio","Spawning potential relative to its dynamic no-fishing counterfactual (SB/SB_F0)",FALSE,,1,"trial-2","Trial 2"
1992,"dynamic_spawning_depletion","Region 1",0.640508998832567,"ratio","Spawning potential relative to its dynamic no-fishing counterfactual (SB/SB_F0)",FALSE,,1,"trial-2","Trial 2"
1993,"dynamic_spawning_depletion","Region 1",0.644187804546427,"ratio","Spawning potential relative to its dynamic no-fishing counterfactual (SB/SB_F0)",FALSE,,1,"trial-2","Trial 2"
1994,"dynamic_spawning_depletion","Region 1",0.642962920186209,"ratio","Spawning potential relative to its dynamic no-fishing counterfactual (SB/SB_F0)",FALSE,,1,"trial-2","Trial 2"
1995,"dynamic_spawning_depletion","Region 1",0.65148132883075,"ratio","Spawning potential relative to its dynamic no-fishing counterfactual (SB/SB_F0)",FALSE,,1,"trial-2","Trial 2"
1996,"dynamic_spawning_depletion","Region 1",0.656911636507537,"ratio","Spawning potential relative to its dynamic no-fishing counterfactual (SB/SB_F0)",FALSE,,1,"trial-2","Trial 2"
1997,"dynamic_spawning_depletion","Region 1",0.669976841905001,"ratio","Spawning potential relative to its dynamic no-fishing counterfactual (SB/SB_F0)",FALSE,,1,"trial-2","Trial 2"
1998,"dynamic_spawning_depletion","Region 1",0.659718210461568,"ratio","Spawning potential relative to its dynamic no-fishing counterfactual (SB/SB_F0)",FALSE,,1,"trial-2","Trial 2"
1999,"dynamic_spawning_depletion","Region 1",0.652805578445831,"ratio","Spawning potential relative to its dynamic no-fishing counterfactual (SB/SB_F0)",FALSE,,1,"trial-2","Trial 2"
2000,"dynamic_spawning_depletion","Region 1",0.638839936472605,"ratio","Spawning potential relative to its dynamic no-fishing counterfactual (SB/SB_F0)",FALSE,,1,"trial-2","Trial 2"
2001,"dynamic_spawning_depletion","Region 1",0.600336937325021,"ratio","Spawning potential relative to its dynamic no-fishing counterfactual (SB/SB_F0)",FALSE,,1,"trial-2","Trial 2"
2002,"dynamic_spawning_depletion","Region 1",0.563410373180346,"ratio","Spawning potential relative to its dynamic no-fishing counterfactual (SB/SB_F0)",FALSE,,1,"trial-2","Trial 2"
2003,"dynamic_spawning_depletion","Region 1",0.535644724754125,"ratio","Spawning potential relative to its dynamic no-fishing counterfactual (SB/SB_F0)",FALSE,,1,"trial-2","Trial 2"
2004,"dynamic_spawning_depletion","Region 1",0.526953545729674,"ratio","Spawning potential relative to its dynamic no-fishing counterfactual (SB/SB_F0)",FALSE,,1,"trial-2","Trial 2"
2005,"dynamic_spawning_depletion","Region 1",0.547613389045313,"ratio","Spawning potential relative to its dynamic no-fishing counterfactual (SB/SB_F0)",FALSE,,1,"trial-2","Trial 2"
2006,"dynamic_spawning_depletion","Region 1",0.550810001117445,"ratio","Spawning potential relative to its dynamic no-fishing counterfactual (SB/SB_F0)",FALSE,,1,"trial-2","Trial 2"
2007,"dynamic_spawning_depletion","Region 1",0.535738507198985,"ratio","Spawning potential relative to its dynamic no-fishing counterfactual (SB/SB_F0)",FALSE,,1,"trial-2","Trial 2"
2008,"dynamic_spawning_depletion","Region 1",0.522662009693682,"ratio","Spawning potential relative to its dynamic no-fishing counterfactual (SB/SB_F0)",FALSE,,1,"trial-2","Trial 2"
2009,"dynamic_spawning_depletion","Region 1",0.50637678619972,"ratio","Spawning potential relative to its dynamic no-fishing counterfactual (SB/SB_F0)",FALSE,,1,"trial-2","Trial 2"
2010,"dynamic_spawning_depletion","Region 1",0.495129932204958,"ratio","Spawning potential relative to its dynamic no-fishing counterfactual (SB/SB_F0)",FALSE,,1,"trial-2","Trial 2"
2011,"dynamic_spawning_depletion","Region 1",0.506516682045292,"ratio","Spawning potential relative to its dynamic no-fishing counterfactual (SB/SB_F0)",FALSE,,1,"trial-2","Trial 2"
2012,"dynamic_spawning_depletion","Region 1",0.51538434225803,"ratio","Spawning potential relative to its dynamic no-fishing counterfactual (SB/SB_F0)",FALSE,,1,"trial-2","Trial 2"
2013,"dynamic_spawning_depletion","Region 1",0.510035482352498,"ratio","Spawning potential relative to its dynamic no-fishing counterfactual (SB/SB_F0)",FALSE,,1,"trial-2","Trial 2"
2014,"dynamic_spawning_depletion","Region 1",0.522831119309281,"ratio","Spawning potential relative to its dynamic no-fishing counterfactual (SB/SB_F0)",FALSE,,1,"trial-2","Trial 2"
2015,"dynamic_spawning_depletion","Region 1",0.518270865416634,"ratio","Spawning potential relative to its dynamic no-fishing counterfactual (SB/SB_F0)",FALSE,,1,"trial-2","Trial 2"
2016,"dynamic_spawning_depletion","Region 1",0.495397849291942,"ratio","Spawning potential relative to its dynamic no-fishing counterfactual (SB/SB_F0)",FALSE,,1,"trial-2","Trial 2"
2017,"dynamic_spawning_depletion","Region 1",0.473109296891983,"ratio","Spawning potential relative to its dynamic no-fishing counterfactual (SB/SB_F0)",FALSE,,1,"trial-2","Trial 2"
2018,"dynamic_spawning_depletion","Region 1",0.471628402356705,"ratio","Spawning potential relative to its dynamic no-fishing counterfactual (SB/SB_F0)",FALSE,,1,"trial-2","Trial 2"
2019,"dynamic_spawning_depletion","Region 1",0.447251722775456,"ratio","Spawning potential relative to its dynamic no-fishing counterfactual (SB/SB_F0)",FALSE,,1,"trial-2","Trial 2"
2020,"dynamic_spawning_depletion","Region 1",0.424538321418765,"ratio","Spawning potential relative to its dynamic no-fishing counterfactual (SB/SB_F0)",FALSE,,1,"trial-2","Trial 2"
2021,"dynamic_spawning_depletion","Region 1",0.450417993463654,"ratio","Spawning potential relative to its dynamic no-fishing counterfactual (SB/SB_F0)",FALSE,,1,"trial-2","Trial 2"
2022,"dynamic_spawning_depletion","Region 1",0.494249689766948,"ratio","Spawning potential relative to its dynamic no-fishing counterfactual (SB/SB_F0)",FALSE,,0.583333333333258,"trial-2","Trial 2"
1954,"dynamic_spawning_depletion","Region 2",1.00598186007762,"ratio","Spawning potential relative to its dynamic no-fishing counterfactual (SB/SB_F0)",FALSE,,0.916666666666742,"trial-2","Trial 2"
1955,"dynamic_spawning_depletion","Region 2",1.00273146855253,"ratio","Spawning potential relative to its dynamic no-fishing counterfactual (SB/SB_F0)",FALSE,,1,"trial-2","Trial 2"
1956,"dynamic_spawning_depletion","Region 2",0.998689692076749,"ratio","Spawning potential relative to its dynamic no-fishing counterfactual (SB/SB_F0)",FALSE,,1,"trial-2","Trial 2"
1957,"dynamic_spawning_depletion","Region 2",0.994913396745243,"ratio","Spawning potential relative to its dynamic no-fishing counterfactual (SB/SB_F0)",FALSE,,1,"trial-2","Trial 2"
1958,"dynamic_spawning_depletion","Region 2",0.990768805620222,"ratio","Spawning potential relative to its dynamic no-fishing counterfactual (SB/SB_F0)",FALSE,,1,"trial-2","Trial 2"
1959,"dynamic_spawning_depletion","Region 2",0.982978391395987,"ratio","Spawning potential relative to its dynamic no-fishing counterfactual (SB/SB_F0)",FALSE,,1,"trial-2","Trial 2"
1960,"dynamic_spawning_depletion","Region 2",0.973380450636854,"ratio","Spawning potential relative to its dynamic no-fishing counterfactual (SB/SB_F0)",FALSE,,1,"trial-2","Trial 2"
1961,"dynamic_spawning_depletion","Region 2",0.961695044113943,"ratio","Spawning potential relative to its dynamic no-fishing counterfactual (SB/SB_F0)",FALSE,,1,"trial-2","Trial 2"
1962,"dynamic_spawning_depletion","Region 2",0.944877464253575,"ratio","Spawning potential relative to its dynamic no-fishing counterfactual (SB/SB_F0)",FALSE,,1,"trial-2","Trial 2"
1963,"dynamic_spawning_depletion","Region 2",0.913660181195416,"ratio","Spawning potential relative to its dynamic no-fishing counterfactual (SB/SB_F0)",FALSE,,1,"trial-2","Trial 2"
1964,"dynamic_spawning_depletion","Region 2",0.87921322403493,"ratio","Spawning potential relative to its dynamic no-fishing counterfactual (SB/SB_F0)",FALSE,,1,"trial-2","Trial 2"
1965,"dynamic_spawning_depletion","Region 2",0.876141501392631,"ratio","Spawning potential relative to its dynamic no-fishing counterfactual (SB/SB_F0)",FALSE,,1,"trial-2","Trial 2"
1966,"dynamic_spawning_depletion","Region 2",0.873963570109848,"ratio","Spawning potential relative to its dynamic no-fishing counterfactual (SB/SB_F0)",FALSE,,1,"trial-2","Trial 2"
1967,"dynamic_spawning_depletion","Region 2",0.845023399621721,"ratio","Spawning potential relative to its dynamic no-fishing counterfactual (SB/SB_F0)",FALSE,,1,"trial-2","Trial 2"
1968,"dynamic_spawning_depletion","Region 2",0.806852311860807,"ratio","Spawning potential relative to its dynamic no-fishing counterfactual (SB/SB_F0)",FALSE,,1,"trial-2","Trial 2"
1969,"dynamic_spawning_depletion","Region 2",0.781996692951155,"ratio","Spawning potential relative to its dynamic no-fishing counterfactual (SB/SB_F0)",FALSE,,1,"trial-2","Trial 2"
1970,"dynamic_spawning_depletion","Region 2",0.765603649045091,"ratio","Spawning potential relative to its dynamic no-fishing counterfactual (SB/SB_F0)",FALSE,,1,"trial-2","Trial 2"
1971,"dynamic_spawning_depletion","Region 2",0.732641570063872,"ratio","Spawning potential relative to its dynamic no-fishing counterfactual (SB/SB_F0)",FALSE,,1,"trial-2","Trial 2"
1972,"dynamic_spawning_depletion","Region 2",0.683899338342533,"ratio","Spawning potential relative to its dynamic no-fishing counterfactual (SB/SB_F0)",FALSE,,1,"trial-2","Trial 2"
1973,"dynamic_spawning_depletion","Region 2",0.657474944171949,"ratio","Spawning potential relative to its dynamic no-fishing counterfactual (SB/SB_F0)",FALSE,,1,"trial-2","Trial 2"
1974,"dynamic_spawning_depletion","Region 2",0.637024294292585,"ratio","Spawning potential relative to its dynamic no-fishing counterfactual (SB/SB_F0)",FALSE,,1,"trial-2","Trial 2"
1975,"dynamic_spawning_depletion","Region 2",0.629355346659131,"ratio","Spawning potential relative to its dynamic no-fishing counterfactual (SB/SB_F0)",FALSE,,1,"trial-2","Trial 2"
1976,"dynamic_spawning_depletion","Region 2",0.663848154357961,"ratio","Spawning potential relative to its dynamic no-fishing counterfactual (SB/SB_F0)",FALSE,,1,"trial-2","Trial 2"
1977,"dynamic_spawning_depletion","Region 2",0.71282020372339,"ratio","Spawning potential relative to its dynamic no-fishing counterfactual (SB/SB_F0)",FALSE,,1,"trial-2","Trial 2"
1978,"dynamic_spawning_depletion","Region 2",0.718274295531237,"ratio","Spawning potential relative to its dynamic no-fishing counterfactual (SB/SB_F0)",FALSE,,1,"trial-2","Trial 2"
1979,"dynamic_spawning_depletion","Region 2",0.715828855516663,"ratio","Spawning potential relative to its dynamic no-fishing counterfactual (SB/SB_F0)",FALSE,,1,"trial-2","Trial 2"
1980,"dynamic_spawning_depletion","Region 2",0.69893296376739,"ratio","Spawning potential relative to its dynamic no-fishing counterfactual (SB/SB_F0)",FALSE,,1,"trial-2","Trial 2"
1981,"dynamic_spawning_depletion","Region 2",0.672233905389263,"ratio","Spawning potential relative to its dynamic no-fishing counterfactual (SB/SB_F0)",FALSE,,1,"trial-2","Trial 2"
1982,"dynamic_spawning_depletion","Region 2",0.651283984077678,"ratio","Spawning potential relative to its dynamic no-fishing counterfactual (SB/SB_F0)",FALSE,,1,"trial-2","Trial 2"
1983,"dynamic_spawning_depletion","Region 2",0.667342562222596,"ratio","Spawning potential relative to its dynamic no-fishing counterfactual (SB/SB_F0)",FALSE,,1,"trial-2","Trial 2"
1984,"dynamic_spawning_depletion","Region 2",0.694275364981733,"ratio","Spawning potential relative to its dynamic no-fishing counterfactual (SB/SB_F0)",FALSE,,1,"trial-2","Trial 2"
1985,"dynamic_spawning_depletion","Region 2",0.708813902833661,"ratio","Spawning potential relative to its dynamic no-fishing counterfactual (SB/SB_F0)",FALSE,,1,"trial-2","Trial 2"
1986,"dynamic_spawning_depletion","Region 2",0.705961582177237,"ratio","Spawning potential relative to its dynamic no-fishing counterfactual (SB/SB_F0)",FALSE,,1,"trial-2","Trial 2"
1987,"dynamic_spawning_depletion","Region 2",0.689628226211201,"ratio","Spawning potential relative to its dynamic no-fishing counterfactual (SB/SB_F0)",FALSE,,1,"trial-2","Trial 2"
1988,"dynamic_spawning_depletion","Region 2",0.676873461139481,"ratio","Spawning potential relative to its dynamic no-fishing counterfactual (SB/SB_F0)",FALSE,,1,"trial-2","Trial 2"
1989,"dynamic_spawning_depletion","Region 2",0.657114804848709,"ratio","Spawning potential relative to its dynamic no-fishing counterfactual (SB/SB_F0)",FALSE,,1,"trial-2","Trial 2"
1990,"dynamic_spawning_depletion","Region 2",0.664184311737973,"ratio","Spawning potential relative to its dynamic no-fishing counterfactual (SB/SB_F0)",FALSE,,1,"trial-2","Trial 2"
1991,"dynamic_spawning_depletion","Region 2",0.66061278219394,"ratio","Spawning potential relative to its dynamic no-fishing counterfactual (SB/SB_F0)",FALSE,,1,"trial-2","Trial 2"
1992,"dynamic_spawning_depletion","Region 2",0.655097981092526,"ratio","Spawning potential relative to its dynamic no-fishing counterfactual (SB/SB_F0)",FALSE,,1,"trial-2","Trial 2"
1993,"dynamic_spawning_depletion","Region 2",0.662325744953902,"ratio","Spawning potential relative to its dynamic no-fishing counterfactual (SB/SB_F0)",FALSE,,1,"trial-2","Trial 2"
1994,"dynamic_spawning_depletion","Region 2",0.662025337462553,"ratio","Spawning potential relative to its dynamic no-fishing counterfactual (SB/SB_F0)",FALSE,,1,"trial-2","Trial 2"
1995,"dynamic_spawning_depletion","Region 2",0.671726184398161,"ratio","Spawning potential relative to its dynamic no-fishing counterfactual (SB/SB_F0)",FALSE,,1,"trial-2","Trial 2"
1996,"dynamic_spawning_depletion","Region 2",0.679360521277524,"ratio","Spawning potential relative to its dynamic no-fishing counterfactual (SB/SB_F0)",FALSE,,1,"trial-2","Trial 2"
1997,"dynamic_spawning_depletion","Region 2",0.686771790519412,"ratio","Spawning potential relative to its dynamic no-fishing counterfactual (SB/SB_F0)",FALSE,,1,"trial-2","Trial 2"
1998,"dynamic_spawning_depletion","Region 2",0.679268504140584,"ratio","Spawning potential relative to its dynamic no-fishing counterfactual (SB/SB_F0)",FALSE,,1,"trial-2","Trial 2"
1999,"dynamic_spawning_depletion","Region 2",0.677339215354468,"ratio","Spawning potential relative to its dynamic no-fishing counterfactual (SB/SB_F0)",FALSE,,1,"trial-2","Trial 2"
2000,"dynamic_spawning_depletion","Region 2",0.655738332033992,"ratio","Spawning potential relative to its dynamic no-fishing counterfactual (SB/SB_F0)",FALSE,,1,"trial-2","Trial 2"
2001,"dynamic_spawning_depletion","Region 2",0.639195414228684,"ratio","Spawning potential relative to its dynamic no-fishing counterfactual (SB/SB_F0)",FALSE,,1,"trial-2","Trial 2"
2002,"dynamic_spawning_depletion","Region 2",0.606678785700358,"ratio","Spawning potential relative to its dynamic no-fishing counterfactual (SB/SB_F0)",FALSE,,1,"trial-2","Trial 2"
2003,"dynamic_spawning_depletion","Region 2",0.569943512269853,"ratio","Spawning potential relative to its dynamic no-fishing counterfactual (SB/SB_F0)",FALSE,,1,"trial-2","Trial 2"
2004,"dynamic_spawning_depletion","Region 2",0.557414801945792,"ratio","Spawning potential relative to its dynamic no-fishing counterfactual (SB/SB_F0)",FALSE,,1,"trial-2","Trial 2"
2005,"dynamic_spawning_depletion","Region 2",0.564461218010898,"ratio","Spawning potential relative to its dynamic no-fishing counterfactual (SB/SB_F0)",FALSE,,1,"trial-2","Trial 2"
2006,"dynamic_spawning_depletion","Region 2",0.575912249997639,"ratio","Spawning potential relative to its dynamic no-fishing counterfactual (SB/SB_F0)",FALSE,,1,"trial-2","Trial 2"
2007,"dynamic_spawning_depletion","Region 2",0.577721368872629,"ratio","Spawning potential relative to its dynamic no-fishing counterfactual (SB/SB_F0)",FALSE,,1,"trial-2","Trial 2"
2008,"dynamic_spawning_depletion","Region 2",0.565491230888994,"ratio","Spawning potential relative to its dynamic no-fishing counterfactual (SB/SB_F0)",FALSE,,1,"trial-2","Trial 2"
2009,"dynamic_spawning_depletion","Region 2",0.560584614965455,"ratio","Spawning potential relative to its dynamic no-fishing counterfactual (SB/SB_F0)",FALSE,,1,"trial-2","Trial 2"
2010,"dynamic_spawning_depletion","Region 2",0.556498430175783,"ratio","Spawning potential relative to its dynamic no-fishing counterfactual (SB/SB_F0)",FALSE,,1,"trial-2","Trial 2"
2011,"dynamic_spawning_depletion","Region 2",0.543620026945408,"ratio","Spawning potential relative to its dynamic no-fishing counterfactual (SB/SB_F0)",FALSE,,1,"trial-2","Trial 2"
2012,"dynamic_spawning_depletion","Region 2",0.530707422554301,"ratio","Spawning potential relative to its dynamic no-fishing counterfactual (SB/SB_F0)",FALSE,,1,"trial-2","Trial 2"
2013,"dynamic_spawning_depletion","Region 2",0.517542235158651,"ratio","Spawning potential relative to its dynamic no-fishing counterfactual (SB/SB_F0)",FALSE,,1,"trial-2","Trial 2"
2014,"dynamic_spawning_depletion","Region 2",0.508832784101362,"ratio","Spawning potential relative to its dynamic no-fishing counterfactual (SB/SB_F0)",FALSE,,1,"trial-2","Trial 2"
2015,"dynamic_spawning_depletion","Region 2",0.477068088176944,"ratio","Spawning potential relative to its dynamic no-fishing counterfactual (SB/SB_F0)",FALSE,,1,"trial-2","Trial 2"
2016,"dynamic_spawning_depletion","Region 2",0.465132882905029,"ratio","Spawning potential relative to its dynamic no-fishing counterfactual (SB/SB_F0)",FALSE,,1,"trial-2","Trial 2"
2017,"dynamic_spawning_depletion","Region 2",0.450542184344971,"ratio","Spawning potential relative to its dynamic no-fishing counterfactual (SB/SB_F0)",FALSE,,1,"trial-2","Trial 2"
2018,"dynamic_spawning_depletion","Region 2",0.434536164304296,"ratio","Spawning potential relative to its dynamic no-fishing counterfactual (SB/SB_F0)",FALSE,,1,"trial-2","Trial 2"
2019,"dynamic_spawning_depletion","Region 2",0.436760041817726,"ratio","Spawning potential relative to its dynamic no-fishing counterfactual (SB/SB_F0)",FALSE,,1,"trial-2","Trial 2"
2020,"dynamic_spawning_depletion","Region 2",0.427429054928147,"ratio","Spawning potential relative to its dynamic no-fishing counterfactual (SB/SB_F0)",FALSE,,1,"trial-2","Trial 2"
2021,"dynamic_spawning_depletion","Region 2",0.394567344469901,"ratio","Spawning potential relative to its dynamic no-fishing counterfactual (SB/SB_F0)",FALSE,,1,"trial-2","Trial 2"
2022,"dynamic_spawning_depletion","Region 2",0.401386980733745,"ratio","Spawning potential relative to its dynamic no-fishing counterfactual (SB/SB_F0)",FALSE,,0.583333333333258,"trial-2","Trial 2"
1954,"recruitment","Region 1",127865735.56262,"fish","Recruitment entering the first modeled age before movement",FALSE,,,"trial-2","Trial 2"
