"time","metric","group","value","unit","definition","initial_state","display_name","coverage","model","label"
2010,"total_biomass","all",1033093.96115745,"t","Total biomass at the model's census time",FALSE,,1,"reference","Reference"
2011,"total_biomass","all",1059358.06736422,"t","Total biomass at the model's census time",FALSE,,1,"reference","Reference"
2012,"total_biomass","all",1023011.97709071,"t","Total biomass at the model's census time",FALSE,,1,"reference","Reference"
2013,"total_biomass","all",1006263.689693,"t","Total biomass at the model's census time",FALSE,,1,"reference","Reference"
2014,"total_biomass","all",1001765.12762696,"t","Total biomass at the model's census time",FALSE,,1,"reference","Reference"
2015,"total_biomass","all",959945.242014503,"t","Total biomass at the model's census time",FALSE,,1,"reference","Reference"
2016,"total_biomass","all",885001.780056767,"t","Total biomass at the model's census time",FALSE,,1,"reference","Reference"
2017,"total_biomass","all",834253.332583814,"t","Total biomass at the model's census time",FALSE,,1,"reference","Reference"
2018,"total_biomass","all",902174.904926772,"t","Total biomass at the model's census time",FALSE,,1,"reference","Reference"
2019,"total_biomass","all",932259.14971217,"t","Total biomass at the model's census time",FALSE,,1,"reference","Reference"
2020,"total_biomass","all",942989.505497817,"t","Total biomass at the model's census time",FALSE,,1,"reference","Reference"
2021,"total_biomass","all",943085.264619774,"t","Total biomass at the model's census time",FALSE,,1,"reference","Reference"
2022,"total_biomass","all",902918.314809643,"t","Total biomass at the model's census time",FALSE,,0.583333333333258,"reference","Reference"
1954,"dynamic_unfished_total_biomass","Region 1",2043162.26969854,"t","Total biomass in the dynamic no-fishing counterfactual",FALSE,,0.916666666666742,"reference","Reference"
1955,"dynamic_unfished_total_biomass","Region 1",1885462.09791303,"t","Total biomass in the dynamic no-fishing counterfactual",FALSE,,1,"reference","Reference"
1956,"dynamic_unfished_total_biomass","Region 1",1836119.92470929,"t","Total biomass in the dynamic no-fishing counterfactual",FALSE,,1,"reference","Reference"
1957,"dynamic_unfished_total_biomass","Region 1",1724926.04774983,"t","Total biomass in the dynamic no-fishing counterfactual",FALSE,,1,"reference","Reference"
1958,"dynamic_unfished_total_biomass","Region 1",1619452.36973024,"t","Total biomass in the dynamic no-fishing counterfactual",FALSE,,1,"reference","Reference"
1959,"dynamic_unfished_total_biomass","Region 1",1414233.05275547,"t","Total biomass in the dynamic no-fishing counterfactual",FALSE,,1,"reference","Reference"
1960,"dynamic_unfished_total_biomass","Region 1",1230966.53995576,"t","Total biomass in the dynamic no-fishing counterfactual",FALSE,,1,"reference","Reference"
1961,"dynamic_unfished_total_biomass","Region 1",1156984.99673847,"t","Total biomass in the dynamic no-fishing counterfactual",FALSE,,1,"reference","Reference"
1962,"dynamic_unfished_total_biomass","Region 1",1161113.92369409,"t","Total biomass in the dynamic no-fishing counterfactual",FALSE,,1,"reference","Reference"
1963,"dynamic_unfished_total_biomass","Region 1",1168149.65275257,"t","Total biomass in the dynamic no-fishing counterfactual",FALSE,,1,"reference","Reference"
1964,"dynamic_unfished_total_biomass","Region 1",1048239.86891672,"t","Total biomass in the dynamic no-fishing counterfactual",FALSE,,1,"reference","Reference"
1965,"dynamic_unfished_total_biomass","Region 1",932127.112074364,"t","Total biomass in the dynamic no-fishing counterfactual",FALSE,,1,"reference","Reference"
1966,"dynamic_unfished_total_biomass","Region 1",895387.270979132,"t","Total biomass in the dynamic no-fishing counterfactual",FALSE,,1,"reference","Reference"
1967,"dynamic_unfished_total_biomass","Region 1",836196.467211805,"t","Total biomass in the dynamic no-fishing counterfactual",FALSE,,1,"reference","Reference"
1968,"dynamic_unfished_total_biomass","Region 1",779642.618269002,"t","Total biomass in the dynamic no-fishing counterfactual",FALSE,,1,"reference","Reference"
1969,"dynamic_unfished_total_biomass","Region 1",720852.752554148,"t","Total biomass in the dynamic no-fishing counterfactual",FALSE,,1,"reference","Reference"
1970,"dynamic_unfished_total_biomass","Region 1",666238.109897544,"t","Total biomass in the dynamic no-fishing counterfactual",FALSE,,1,"reference","Reference"
1971,"dynamic_unfished_total_biomass","Region 1",624235.971684183,"t","Total biomass in the dynamic no-fishing counterfactual",FALSE,,1,"reference","Reference"
1972,"dynamic_unfished_total_biomass","Region 1",607815.314937273,"t","Total biomass in the dynamic no-fishing counterfactual",FALSE,,1,"reference","Reference"
1973,"dynamic_unfished_total_biomass","Region 1",663710.966935922,"t","Total biomass in the dynamic no-fishing counterfactual",FALSE,,1,"reference","Reference"
1974,"dynamic_unfished_total_biomass","Region 1",750036.832737246,"t","Total biomass in the dynamic no-fishing counterfactual",FALSE,,1,"reference","Reference"
1975,"dynamic_unfished_total_biomass","Region 1",731567.005747726,"t","Total biomass in the dynamic no-fishing counterfactual",FALSE,,1,"reference","Reference"
1976,"dynamic_unfished_total_biomass","Region 1",683159.834887507,"t","Total biomass in the dynamic no-fishing counterfactual",FALSE,,1,"reference","Reference"
1977,"dynamic_unfished_total_biomass","Region 1",644472.287340756,"t","Total biomass in the dynamic no-fishing counterfactual",FALSE,,1,"reference","Reference"
1978,"dynamic_unfished_total_biomass","Region 1",617165.711551781,"t","Total biomass in the dynamic no-fishing counterfactual",FALSE,,1,"reference","Reference"
1979,"dynamic_unfished_total_biomass","Region 1",610560.122180689,"t","Total biomass in the dynamic no-fishing counterfactual",FALSE,,1,"reference","Reference"
1980,"dynamic_unfished_total_biomass","Region 1",629063.174512973,"t","Total biomass in the dynamic no-fishing counterfactual",FALSE,,1,"reference","Reference"
1981,"dynamic_unfished_total_biomass","Region 1",629574.77135072,"t","Total biomass in the dynamic no-fishing counterfactual",FALSE,,1,"reference","Reference"
1982,"dynamic_unfished_total_biomass","Region 1",617923.500018101,"t","Total biomass in the dynamic no-fishing counterfactual",FALSE,,1,"reference","Reference"
1983,"dynamic_unfished_total_biomass","Region 1",633365.765025897,"t","Total biomass in the dynamic no-fishing counterfactual",FALSE,,1,"reference","Reference"
1984,"dynamic_unfished_total_biomass","Region 1",633704.036337881,"t","Total biomass in the dynamic no-fishing counterfactual",FALSE,,1,"reference","Reference"
1985,"dynamic_unfished_total_biomass","Region 1",601981.453784914,"t","Total biomass in the dynamic no-fishing counterfactual",FALSE,,1,"reference","Reference"
1986,"dynamic_unfished_total_biomass","Region 1",604009.764606032,"t","Total biomass in the dynamic no-fishing counterfactual",FALSE,,1,"reference","Reference"
1987,"dynamic_unfished_total_biomass","Region 1",634254.903810733,"t","Total biomass in the dynamic no-fishing counterfactual",FALSE,,1,"reference","Reference"
1988,"dynamic_unfished_total_biomass","Region 1",664303.869392684,"t","Total biomass in the dynamic no-fishing counterfactual",FALSE,,1,"reference","Reference"
1989,"dynamic_unfished_total_biomass","Region 1",704197.862259225,"t","Total biomass in the dynamic no-fishing counterfactual",FALSE,,1,"reference","Reference"
1990,"dynamic_unfished_total_biomass","Region 1",688618.497284947,"t","Total biomass in the dynamic no-fishing counterfactual",FALSE,,1,"reference","Reference"
1991,"dynamic_unfished_total_biomass","Region 1",739021.249982924,"t","Total biomass in the dynamic no-fishing counterfactual",FALSE,,1,"reference","Reference"
1992,"dynamic_unfished_total_biomass","Region 1",759596.413843997,"t","Total biomass in the dynamic no-fishing counterfactual",FALSE,,1,"reference","Reference"
1993,"dynamic_unfished_total_biomass","Region 1",777504.434180073,"t","Total biomass in the dynamic no-fishing counterfactual",FALSE,,1,"reference","Reference"
1994,"dynamic_unfished_total_biomass","Region 1",819034.854539297,"t","Total biomass in the dynamic no-fishing counterfactual",FALSE,,1,"reference","Reference"
1995,"dynamic_unfished_total_biomass","Region 1",852432.296702469,"t","Total biomass in the dynamic no-fishing counterfactual",FALSE,,1,"reference","Reference"
1996,"dynamic_unfished_total_biomass","Region 1",806013.187943544,"t","Total biomass in the dynamic no-fishing counterfactual",FALSE,,1,"reference","Reference"
1997,"dynamic_unfished_total_biomass","Region 1",771148.112175234,"t","Total biomass in the dynamic no-fishing counterfactual",FALSE,,1,"reference","Reference"
1998,"dynamic_unfished_total_biomass","Region 1",762901.988677507,"t","Total biomass in the dynamic no-fishing counterfactual",FALSE,,1,"reference","Reference"
1999,"dynamic_unfished_total_biomass","Region 1",814323.95398271,"t","Total biomass in the dynamic no-fishing counterfactual",FALSE,,1,"reference","Reference"
2000,"dynamic_unfished_total_biomass","Region 1",776684.820582058,"t","Total biomass in the dynamic no-fishing counterfactual",FALSE,,1,"reference","Reference"
2001,"dynamic_unfished_total_biomass","Region 1",853725.544106899,"t","Total biomass in the dynamic no-fishing counterfactual",FALSE,,1,"reference","Reference"
2002,"dynamic_unfished_total_biomass","Region 1",915507.085693453,"t","Total biomass in the dynamic no-fishing counterfactual",FALSE,,1,"reference","Reference"
2003,"dynamic_unfished_total_biomass","Region 1",962151.313041,"t","Total biomass in the dynamic no-fishing counterfactual",FALSE,,1,"reference","Reference"
2004,"dynamic_unfished_total_biomass","Region 1",919675.915456811,"t","Total biomass in the dynamic no-fishing counterfactual",FALSE,,1,"reference","Reference"
2005,"dynamic_unfished_total_biomass","Region 1",914007.71173943,"t","Total biomass in the dynamic no-fishing counterfactual",FALSE,,1,"reference","Reference"
2006,"dynamic_unfished_total_biomass","Region 1",961960.534310158,"t","Total biomass in the dynamic no-fishing counterfactual",FALSE,,1,"reference","Reference"
2007,"dynamic_unfished_total_biomass","Region 1",1011745.31556154,"t","Total biomass in the dynamic no-fishing counterfactual",FALSE,,1,"reference","Reference"
2008,"dynamic_unfished_total_biomass","Region 1",989907.923382685,"t","Total biomass in the dynamic no-fishing counterfactual",FALSE,,1,"reference","Reference"
2009,"dynamic_unfished_total_biomass","Region 1",1032805.05877004,"t","Total biomass in the dynamic no-fishing counterfactual",FALSE,,1,"reference","Reference"
2010,"dynamic_unfished_total_biomass","Region 1",1077786.74952349,"t","Total biomass in the dynamic no-fishing counterfactual",FALSE,,1,"reference","Reference"
2011,"dynamic_unfished_total_biomass","Region 1",1107609.50624422,"t","Total biomass in the dynamic no-fishing counterfactual",FALSE,,1,"reference","Reference"
2012,"dynamic_unfished_total_biomass","Region 1",1077115.86401152,"t","Total biomass in the dynamic no-fishing counterfactual",FALSE,,1,"reference","Reference"
2013,"dynamic_unfished_total_biomass","Region 1",1080340.84737793,"t","Total biomass in the dynamic no-fishing counterfactual",FALSE,,1,"reference","Reference"
2014,"dynamic_unfished_total_biomass","Region 1",1076644.53327409,"t","Total biomass in the dynamic no-fishing counterfactual",FALSE,,1,"reference","Reference"
2015,"dynamic_unfished_total_biomass","Region 1",1044731.80014219,"t","Total biomass in the dynamic no-fishing counterfactual",FALSE,,1,"reference","Reference"
2016,"dynamic_unfished_total_biomass","Region 1",989777.21426202,"t","Total biomass in the dynamic no-fishing counterfactual",FALSE,,1,"reference","Reference"
2017,"dynamic_unfished_total_biomass","Region 1",951535.0521424,"t","Total biomass in the dynamic no-fishing counterfactual",FALSE,,1,"reference","Reference"
2018,"dynamic_unfished_total_biomass","Region 1",1006443.70904223,"t","Total biomass in the dynamic no-fishing counterfactual",FALSE,,1,"reference","Reference"
2019,"dynamic_unfished_total_biomass","Region 1",1037882.34117583,"t","Total biomass in the dynamic no-fishing counterfactual",FALSE,,1,"reference","Reference"
2020,"dynamic_unfished_total_biomass","Region 1",1046045.17983022,"t","Total biomass in the dynamic no-fishing counterfactual",FALSE,,1,"reference","Reference"
2021,"dynamic_unfished_total_biomass","Region 1",1049310.47834066,"t","Total biomass in the dynamic no-fishing counterfactual",FALSE,,1,"reference","Reference"
2022,"dynamic_unfished_total_biomass","Region 1",989022.601370623,"t","Total biomass in the dynamic no-fishing counterfactual",FALSE,,0.583333333333258,"reference","Reference"
1954,"dynamic_unfished_total_biomass","Region 2",590148.709056024,"t","Total biomass in the dynamic no-fishing counterfactual",FALSE,,0.916666666666742,"reference","Reference"
1955,"dynamic_unfished_total_biomass","Region 2",565996.444926507,"t","Total biomass in the dynamic no-fishing counterfactual",FALSE,,1,"reference","Reference"
1956,"dynamic_unfished_total_biomass","Region 2",554582.872038852,"t","Total biomass in the dynamic no-fishing counterfactual",FALSE,,1,"reference","Reference"
1957,"dynamic_unfished_total_biomass","Region 2",529588.459052872,"t","Total biomass in the dynamic no-fishing counterfactual",FALSE,,1,"reference","Reference"
1958,"dynamic_unfished_total_biomass","Region 2",498590.859405331,"t","Total biomass in the dynamic no-fishing counterfactual",FALSE,,1,"reference","Reference"
1959,"dynamic_unfished_total_biomass","Region 2",456500.052859813,"t","Total biomass in the dynamic no-fishing counterfactual",FALSE,,1,"reference","Reference"
1960,"dynamic_unfished_total_biomass","Region 2",415505.538302068,"t","Total biomass in the dynamic no-fishing counterfactual",FALSE,,1,"reference","Reference"
1961,"dynamic_unfished_total_biomass","Region 2",392326.305929593,"t","Total biomass in the dynamic no-fishing counterfactual",FALSE,,1,"reference","Reference"
1962,"dynamic_unfished_total_biomass","Region 2",380298.135417537,"t","Total biomass in the dynamic no-fishing counterfactual",FALSE,,1,"reference","Reference"
1963,"dynamic_unfished_total_biomass","Region 2",366252.717336425,"t","Total biomass in the dynamic no-fishing counterfactual",FALSE,,1,"reference","Reference"
1964,"dynamic_unfished_total_biomass","Region 2",330106.054983999,"t","Total biomass in the dynamic no-fishing counterfactual",FALSE,,1,"reference","Reference"
1965,"dynamic_unfished_total_biomass","Region 2",302155.974846031,"t","Total biomass in the dynamic no-fishing counterfactual",FALSE,,1,"reference","Reference"
1966,"dynamic_unfished_total_biomass","Region 2",292647.105891257,"t","Total biomass in the dynamic no-fishing counterfactual",FALSE,,1,"reference","Reference"
1967,"dynamic_unfished_total_biomass","Region 2",275315.752965679,"t","Total biomass in the dynamic no-fishing counterfactual",FALSE,,1,"reference","Reference"
1968,"dynamic_unfished_total_biomass","Region 2",255498.466735969,"t","Total biomass in the dynamic no-fishing counterfactual",FALSE,,1,"reference","Reference"
1969,"dynamic_unfished_total_biomass","Region 2",235604.053690591,"t","Total biomass in the dynamic no-fishing counterfactual",FALSE,,1,"reference","Reference"
1970,"dynamic_unfished_total_biomass","Region 2",218305.602530827,"t","Total biomass in the dynamic no-fishing counterfactual",FALSE,,1,"reference","Reference"
1971,"dynamic_unfished_total_biomass","Region 2",204388.54910108,"t","Total biomass in the dynamic no-fishing counterfactual",FALSE,,1,"reference","Reference"
1972,"dynamic_unfished_total_biomass","Region 2",196157.79941098,"t","Total biomass in the dynamic no-fishing counterfactual",FALSE,,1,"reference","Reference"
1973,"dynamic_unfished_total_biomass","Region 2",202724.051439191,"t","Total biomass in the dynamic no-fishing counterfactual",FALSE,,1,"reference","Reference"
1974,"dynamic_unfished_total_biomass","Region 2",215123.275039416,"t","Total biomass in the dynamic no-fishing counterfactual",FALSE,,1,"reference","Reference"
1975,"dynamic_unfished_total_biomass","Region 2",207927.281724989,"t","Total biomass in the dynamic no-fishing counterfactual",FALSE,,1,"reference","Reference"
1976,"dynamic_unfished_total_biomass","Region 2",199323.705184144,"t","Total biomass in the dynamic no-fishing counterfactual",FALSE,,1,"reference","Reference"
1977,"dynamic_unfished_total_biomass","Region 2",195553.495406507,"t","Total biomass in the dynamic no-fishing counterfactual",FALSE,,1,"reference","Reference"
1978,"dynamic_unfished_total_biomass","Region 2",192486.617111335,"t","Total biomass in the dynamic no-fishing counterfactual",FALSE,,1,"reference","Reference"
1979,"dynamic_unfished_total_biomass","Region 2",189915.189714621,"t","Total biomass in the dynamic no-fishing counterfactual",FALSE,,1,"reference","Reference"
1980,"dynamic_unfished_total_biomass","Region 2",190258.219024399,"t","Total biomass in the dynamic no-fishing counterfactual",FALSE,,1,"reference","Reference"
1981,"dynamic_unfished_total_biomass","Region 2",186114.373861661,"t","Total biomass in the dynamic no-fishing counterfactual",FALSE,,1,"reference","Reference"
1982,"dynamic_unfished_total_biomass","Region 2",181939.365620533,"t","Total biomass in the dynamic no-fishing counterfactual",FALSE,,1,"reference","Reference"
1983,"dynamic_unfished_total_biomass","Region 2",181613.621661874,"t","Total biomass in the dynamic no-fishing counterfactual",FALSE,,1,"reference","Reference"
1984,"dynamic_unfished_total_biomass","Region 2",182904.223211859,"t","Total biomass in the dynamic no-fishing counterfactual",FALSE,,1,"reference","Reference"
1985,"dynamic_unfished_total_biomass","Region 2",176374.136678223,"t","Total biomass in the dynamic no-fishing counterfactual",FALSE,,1,"reference","Reference"
1986,"dynamic_unfished_total_biomass","Region 2",179263.909732643,"t","Total biomass in the dynamic no-fishing counterfactual",FALSE,,1,"reference","Reference"
1987,"dynamic_unfished_total_biomass","Region 2",178326.469732675,"t","Total biomass in the dynamic no-fishing counterfactual",FALSE,,1,"reference","Reference"
1988,"dynamic_unfished_total_biomass","Region 2",191477.514003003,"t","Total biomass in the dynamic no-fishing counterfactual",FALSE,,1,"reference","Reference"
1989,"dynamic_unfished_total_biomass","Region 2",194749.766891946,"t","Total biomass in the dynamic no-fishing counterfactual",FALSE,,1,"reference","Reference"
1990,"dynamic_unfished_total_biomass","Region 2",195837.763854047,"t","Total biomass in the dynamic no-fishing counterfactual",FALSE,,1,"reference","Reference"
1991,"dynamic_unfished_total_biomass","Region 2",205278.231615666,"t","Total biomass in the dynamic no-fishing counterfactual",FALSE,,1,"reference","Reference"
1992,"dynamic_unfished_total_biomass","Region 2",207714.379932129,"t","Total biomass in the dynamic no-fishing counterfactual",FALSE,,1,"reference","Reference"
1993,"dynamic_unfished_total_biomass","Region 2",216318.251753965,"t","Total biomass in the dynamic no-fishing counterfactual",FALSE,,1,"reference","Reference"
1994,"dynamic_unfished_total_biomass","Region 2",223587.127310378,"t","Total biomass in the dynamic no-fishing counterfactual",FALSE,,1,"reference","Reference"
1995,"dynamic_unfished_total_biomass","Region 2",234322.766524929,"t","Total biomass in the dynamic no-fishing counterfactual",FALSE,,1,"reference","Reference"
1996,"dynamic_unfished_total_biomass","Region 2",231240.353674402,"t","Total biomass in the dynamic no-fishing counterfactual",FALSE,,1,"reference","Reference"
1997,"dynamic_unfished_total_biomass","Region 2",226921.063571532,"t","Total biomass in the dynamic no-fishing counterfactual",FALSE,,1,"reference","Reference"
1998,"dynamic_unfished_total_biomass","Region 2",225881.629751735,"t","Total biomass in the dynamic no-fishing counterfactual",FALSE,,1,"reference","Reference"
1999,"dynamic_unfished_total_biomass","Region 2",237734.425527527,"t","Total biomass in the dynamic no-fishing counterfactual",FALSE,,1,"reference","Reference"
2000,"dynamic_unfished_total_biomass","Region 2",228322.487555197,"t","Total biomass in the dynamic no-fishing counterfactual",FALSE,,1,"reference","Reference"
2001,"dynamic_unfished_total_biomass","Region 2",240907.160467221,"t","Total biomass in the dynamic no-fishing counterfactual",FALSE,,1,"reference","Reference"
2002,"dynamic_unfished_total_biomass","Region 2",258598.213417705,"t","Total biomass in the dynamic no-fishing counterfactual",FALSE,,1,"reference","Reference"
2003,"dynamic_unfished_total_biomass","Region 2",261650.594957615,"t","Total biomass in the dynamic no-fishing counterfactual",FALSE,,1,"reference","Reference"
2004,"dynamic_unfished_total_biomass","Region 2",255364.658015088,"t","Total biomass in the dynamic no-fishing counterfactual",FALSE,,1,"reference","Reference"
2005,"dynamic_unfished_total_biomass","Region 2",263705.032499125,"t","Total biomass in the dynamic no-fishing counterfactual",FALSE,,1,"reference","Reference"
2006,"dynamic_unfished_total_biomass","Region 2",274205.414159495,"t","Total biomass in the dynamic no-fishing counterfactual",FALSE,,1,"reference","Reference"
2007,"dynamic_unfished_total_biomass","Region 2",285462.409524585,"t","Total biomass in the dynamic no-fishing counterfactual",FALSE,,1,"reference","Reference"
2008,"dynamic_unfished_total_biomass","Region 2",282239.359651373,"t","Total biomass in the dynamic no-fishing counterfactual",FALSE,,1,"reference","Reference"
2009,"dynamic_unfished_total_biomass","Region 2",288291.518384084,"t","Total biomass in the dynamic no-fishing counterfactual",FALSE,,1,"reference","Reference"
2010,"dynamic_unfished_total_biomass","Region 2",305146.373555617,"t","Total biomass in the dynamic no-fishing counterfactual",FALSE,,1,"reference","Reference"
2011,"dynamic_unfished_total_biomass","Region 2",312340.734697662,"t","Total biomass in the dynamic no-fishing counterfactual",FALSE,,1,"reference","Reference"
2012,"dynamic_unfished_total_biomass","Region 2",306615.100093688,"t","Total biomass in the dynamic no-fishing counterfactual",FALSE,,1,"reference","Reference"
2013,"dynamic_unfished_total_biomass","Region 2",306327.564297949,"t","Total biomass in the dynamic no-fishing counterfactual",FALSE,,1,"reference","Reference"
2014,"dynamic_unfished_total_biomass","Region 2",311771.916127079,"t","Total biomass in the dynamic no-fishing counterfactual",FALSE,,1,"reference","Reference"
2015,"dynamic_unfished_total_biomass","Region 2",308238.812883621,"t","Total biomass in the dynamic no-fishing counterfactual",FALSE,,1,"reference","Reference"
2016,"dynamic_unfished_total_biomass","Region 2",291342.7103991,"t","Total biomass in the dynamic no-fishing counterfactual",FALSE,,1,"reference","Reference"
2017,"dynamic_unfished_total_biomass","Region 2",283298.456638476,"t","Total biomass in the dynamic no-fishing counterfactual",FALSE,,1,"reference","Reference"
2018,"dynamic_unfished_total_biomass","Region 2",300022.233607456,"t","Total biomass in the dynamic no-fishing counterfactual",FALSE,,1,"reference","Reference"
2019,"dynamic_unfished_total_biomass","Region 2",298216.544152634,"t","Total biomass in the dynamic no-fishing counterfactual",FALSE,,1,"reference","Reference"
2020,"dynamic_unfished_total_biomass","Region 2",296602.314355242,"t","Total biomass in the dynamic no-fishing counterfactual",FALSE,,1,"reference","Reference"
2021,"dynamic_unfished_total_biomass","Region 2",294445.760641362,"t","Total biomass in the dynamic no-fishing counterfactual",FALSE,,1,"reference","Reference"
2022,"dynamic_unfished_total_biomass","Region 2",296343.254490534,"t","Total biomass in the dynamic no-fishing counterfactual",FALSE,,0.583333333333258,"reference","Reference"
1954,"dynamic_unfished_total_biomass","all",2633310.97875456,"t","Total biomass in the dynamic no-fishing counterfactual",FALSE,,0.916666666666742,"reference","Reference"
1955,"dynamic_unfished_total_biomass","all",2451458.54283953,"t","Total biomass in the dynamic no-fishing counterfactual",FALSE,,1,"reference","Reference"
1956,"dynamic_unfished_total_biomass","all",2390702.79674815,"t","Total biomass in the dynamic no-fishing counterfactual",FALSE,,1,"reference","Reference"
1957,"dynamic_unfished_total_biomass","all",2254514.50680271,"t","Total biomass in the dynamic no-fishing counterfactual",FALSE,,1,"reference","Reference"
1958,"dynamic_unfished_total_biomass","all",2118043.22913558,"t","Total biomass in the dynamic no-fishing counterfactual",FALSE,,1,"reference","Reference"
1959,"dynamic_unfished_total_biomass","all",1870733.10561528,"t","Total biomass in the dynamic no-fishing counterfactual",FALSE,,1,"reference","Reference"
1960,"dynamic_unfished_total_biomass","all",1646472.07825783,"t","Total biomass in the dynamic no-fishing counterfactual",FALSE,,1,"reference","Reference"
1961,"dynamic_unfished_total_biomass","all",1549311.30266807,"t","Total biomass in the dynamic no-fishing counterfactual",FALSE,,1,"reference","Reference"
1962,"dynamic_unfished_total_biomass","all",1541412.05911163,"t","Total biomass in the dynamic no-fishing counterfactual",FALSE,,1,"reference","Reference"
1963,"dynamic_unfished_total_biomass","all",1534402.37008899,"t","Total biomass in the dynamic no-fishing counterfactual",FALSE,,1,"reference","Reference"
1964,"dynamic_unfished_total_biomass","all",1378345.92390072,"t","Total biomass in the dynamic no-fishing counterfactual",FALSE,,1,"reference","Reference"
1965,"dynamic_unfished_total_biomass","all",1234283.08692039,"t","Total biomass in the dynamic no-fishing counterfactual",FALSE,,1,"reference","Reference"
1966,"dynamic_unfished_total_biomass","all",1188034.37687039,"t","Total biomass in the dynamic no-fishing counterfactual",FALSE,,1,"reference","Reference"
1967,"dynamic_unfished_total_biomass","all",1111512.22017748,"t","Total biomass in the dynamic no-fishing counterfactual",FALSE,,1,"reference","Reference"
1968,"dynamic_unfished_total_biomass","all",1035141.08500497,"t","Total biomass in the dynamic no-fishing counterfactual",FALSE,,1,"reference","Reference"
1969,"dynamic_unfished_total_biomass","all",956456.806244739,"t","Total biomass in the dynamic no-fishing counterfactual",FALSE,,1,"reference","Reference"
1970,"dynamic_unfished_total_biomass","all",884543.712428371,"t","Total biomass in the dynamic no-fishing counterfactual",FALSE,,1,"reference","Reference"
1971,"dynamic_unfished_total_biomass","all",828624.520785263,"t","Total biomass in the dynamic no-fishing counterfactual",FALSE,,1,"reference","Reference"
1972,"dynamic_unfished_total_biomass","all",803973.114348253,"t","Total biomass in the dynamic no-fishing counterfactual",FALSE,,1,"reference","Reference"
1973,"dynamic_unfished_total_biomass","all",866435.018375113,"t","Total biomass in the dynamic no-fishing counterfactual",FALSE,,1,"reference","Reference"
1974,"dynamic_unfished_total_biomass","all",965160.107776662,"t","Total biomass in the dynamic no-fishing counterfactual",FALSE,,1,"reference","Reference"
1975,"dynamic_unfished_total_biomass","all",939494.287472716,"t","Total biomass in the dynamic no-fishing counterfactual",FALSE,,1,"reference","Reference"
1976,"dynamic_unfished_total_biomass","all",882483.540071652,"t","Total biomass in the dynamic no-fishing counterfactual",FALSE,,1,"reference","Reference"
1977,"dynamic_unfished_total_biomass","all",840025.782747263,"t","Total biomass in the dynamic no-fishing counterfactual",FALSE,,1,"reference","Reference"
1978,"dynamic_unfished_total_biomass","all",809652.328663117,"t","Total biomass in the dynamic no-fishing counterfactual",FALSE,,1,"reference","Reference"
1979,"dynamic_unfished_total_biomass","all",800475.31189531,"t","Total biomass in the dynamic no-fishing counterfactual",FALSE,,1,"reference","Reference"
1980,"dynamic_unfished_total_biomass","all",819321.393537372,"t","Total biomass in the dynamic no-fishing counterfactual",FALSE,,1,"reference","Reference"
1981,"dynamic_unfished_total_biomass","all",815689.145212381,"t","Total biomass in the dynamic no-fishing counterfactual",FALSE,,1,"reference","Reference"
1982,"dynamic_unfished_total_biomass","all",799862.865638633,"t","Total biomass in the dynamic no-fishing counterfactual",FALSE,,1,"reference","Reference"
1983,"dynamic_unfished_total_biomass","all",814979.386687771,"t","Total biomass in the dynamic no-fishing counterfactual",FALSE,,1,"reference","Reference"
1984,"dynamic_unfished_total_biomass","all",816608.25954974,"t","Total biomass in the dynamic no-fishing counterfactual",FALSE,,1,"reference","Reference"
1985,"dynamic_unfished_total_biomass","all",778355.590463137,"t","Total biomass in the dynamic no-fishing counterfactual",FALSE,,1,"reference","Reference"
1986,"dynamic_unfished_total_biomass","all",783273.674338675,"t","Total biomass in the dynamic no-fishing counterfactual",FALSE,,1,"reference","Reference"
1987,"dynamic_unfished_total_biomass","all",812581.373543407,"t","Total biomass in the dynamic no-fishing counterfactual",FALSE,,1,"reference","Reference"
1988,"dynamic_unfished_total_biomass","all",855781.383395687,"t","Total biomass in the dynamic no-fishing counterfactual",FALSE,,1,"reference","Reference"
1989,"dynamic_unfished_total_biomass","all",898947.629151172,"t","Total biomass in the dynamic no-fishing counterfactual",FALSE,,1,"reference","Reference"
1990,"dynamic_unfished_total_biomass","all",884456.261138993,"t","Total biomass in the dynamic no-fishing counterfactual",FALSE,,1,"reference","Reference"
1991,"dynamic_unfished_total_biomass","all",944299.481598589,"t","Total biomass in the dynamic no-fishing counterfactual",FALSE,,1,"reference","Reference"
1992,"dynamic_unfished_total_biomass","all",967310.793776126,"t","Total biomass in the dynamic no-fishing counterfactual",FALSE,,1,"reference","Reference"
1993,"dynamic_unfished_total_biomass","all",993822.685934038,"t","Total biomass in the dynamic no-fishing counterfactual",FALSE,,1,"reference","Reference"
1994,"dynamic_unfished_total_biomass","all",1042621.98184968,"t","Total biomass in the dynamic no-fishing counterfactual",FALSE,,1,"reference","Reference"
1995,"dynamic_unfished_total_biomass","all",1086755.0632274,"t","Total biomass in the dynamic no-fishing counterfactual",FALSE,,1,"reference","Reference"
1996,"dynamic_unfished_total_biomass","all",1037253.54161795,"t","Total biomass in the dynamic no-fishing counterfactual",FALSE,,1,"reference","Reference"
1997,"dynamic_unfished_total_biomass","all",998069.175746766,"t","Total biomass in the dynamic no-fishing counterfactual",FALSE,,1,"reference","Reference"
