"time","kind","series","series_label","record","observed","predicted","unit","model","label"
1976,"index","F20_R2_G20","Index 20  / Region 2  / Group 20","1976",0.392881567888747,0.651466215719126,"geometric-mean-scaled index","peel-4","Peel 4"
1977,"index","F20_R2_G20","Index 20  / Region 2  / Group 20","1977",0.722292569399697,0.781365044703866,"geometric-mean-scaled index","peel-4","Peel 4"
1978,"index","F20_R2_G20","Index 20  / Region 2  / Group 20","1978",1.34450541165844,1.05670774845848,"geometric-mean-scaled index","peel-4","Peel 4"
1979,"index","F20_R2_G20","Index 20  / Region 2  / Group 20","1979",0.925834385511787,1.01237365404173,"geometric-mean-scaled index","peel-4","Peel 4"
1980,"index","F20_R2_G20","Index 20  / Region 2  / Group 20","1980",0.665679781043966,0.860502051937938,"geometric-mean-scaled index","peel-4","Peel 4"
1981,"index","F20_R2_G20","Index 20  / Region 2  / Group 20","1981",0.591226781169868,0.727408549042054,"geometric-mean-scaled index","peel-4","Peel 4"
1982,"index","F20_R2_G20","Index 20  / Region 2  / Group 20","1982",0.474104859767232,0.645209730617737,"geometric-mean-scaled index","peel-4","Peel 4"
1983,"index","F20_R2_G20","Index 20  / Region 2  / Group 20","1983",0.516419783951321,0.658744346336257,"geometric-mean-scaled index","peel-4","Peel 4"
1984,"index","F20_R2_G20","Index 20  / Region 2  / Group 20","1984",0.705603550009173,0.773365000706498,"geometric-mean-scaled index","peel-4","Peel 4"
1985,"index","F20_R2_G20","Index 20  / Region 2  / Group 20","1985",0.596630644214555,0.80777840196032,"geometric-mean-scaled index","peel-4","Peel 4"
1986,"index","F20_R2_G20","Index 20  / Region 2  / Group 20","1986",0.576521368772823,0.769749578053778,"geometric-mean-scaled index","peel-4","Peel 4"
1987,"index","F20_R2_G20","Index 20  / Region 2  / Group 20","1987",0.738069475063823,0.755871060855472,"geometric-mean-scaled index","peel-4","Peel 4"
1988,"index","F20_R2_G20","Index 20  / Region 2  / Group 20","1988",0.631881286279668,0.792347109584114,"geometric-mean-scaled index","peel-4","Peel 4"
1989,"index","F20_R2_G20","Index 20  / Region 2  / Group 20","1989",0.538572813890766,0.674212476128477,"geometric-mean-scaled index","peel-4","Peel 4"
1990,"index","F20_R2_G20","Index 20  / Region 2  / Group 20","1990",0.558798697122352,0.687872790565609,"geometric-mean-scaled index","peel-4","Peel 4"
1991,"index","F20_R2_G20","Index 20  / Region 2  / Group 20","1991",0.596239520556125,0.705796435619561,"geometric-mean-scaled index","peel-4","Peel 4"
1992,"index","F20_R2_G20","Index 20  / Region 2  / Group 20","1992",0.949703632796349,0.763557353900085,"geometric-mean-scaled index","peel-4","Peel 4"
1993,"index","F20_R2_G20","Index 20  / Region 2  / Group 20","1993",0.773853468646436,0.888193649319384,"geometric-mean-scaled index","peel-4","Peel 4"
1994,"index","F20_R2_G20","Index 20  / Region 2  / Group 20","1994",0.810781379423954,0.789651730756275,"geometric-mean-scaled index","peel-4","Peel 4"
1995,"index","F20_R2_G20","Index 20  / Region 2  / Group 20","1995",1.07726297359609,0.912813196423813,"geometric-mean-scaled index","peel-4","Peel 4"
1996,"index","F20_R2_G20","Index 20  / Region 2  / Group 20","1996",0.935003854840217,0.891537131663548,"geometric-mean-scaled index","peel-4","Peel 4"
1997,"index","F20_R2_G20","Index 20  / Region 2  / Group 20","1997",0.800397864000986,0.896740964615586,"geometric-mean-scaled index","peel-4","Peel 4"
1998,"index","F20_R2_G20","Index 20  / Region 2  / Group 20","1998",1.04349083940237,0.946630840565994,"geometric-mean-scaled index","peel-4","Peel 4"
1999,"index","F20_R2_G20","Index 20  / Region 2  / Group 20","1999",0.765213765192612,1.04051811923131,"geometric-mean-scaled index","peel-4","Peel 4"
2000,"index","F20_R2_G20","Index 20  / Region 2  / Group 20","2000",0.767097814359868,0.938906737391627,"geometric-mean-scaled index","peel-4","Peel 4"
2001,"index","F20_R2_G20","Index 20  / Region 2  / Group 20","2001",0.841773334723493,0.873130152647781,"geometric-mean-scaled index","peel-4","Peel 4"
2002,"index","F20_R2_G20","Index 20  / Region 2  / Group 20","2002",0.547333871289332,0.683922338177637,"geometric-mean-scaled index","peel-4","Peel 4"
2003,"index","F20_R2_G20","Index 20  / Region 2  / Group 20","2003",0.588325890023659,0.872809216086761,"geometric-mean-scaled index","peel-4","Peel 4"
2004,"index","F20_R2_G20","Index 20  / Region 2  / Group 20","2004",0.635814586790303,0.698148814670241,"geometric-mean-scaled index","peel-4","Peel 4"
2005,"index","F20_R2_G20","Index 20  / Region 2  / Group 20","2005",0.834789610625378,0.80182592225134,"geometric-mean-scaled index","peel-4","Peel 4"
2006,"index","F20_R2_G20","Index 20  / Region 2  / Group 20","2006",0.92372528101704,0.946212146319782,"geometric-mean-scaled index","peel-4","Peel 4"
2007,"index","F20_R2_G20","Index 20  / Region 2  / Group 20","2007",0.84623569961814,1.04286691591439,"geometric-mean-scaled index","peel-4","Peel 4"
2008,"index","F20_R2_G20","Index 20  / Region 2  / Group 20","2008",0.610796174186906,0.90417331780129,"geometric-mean-scaled index","peel-4","Peel 4"
2009,"index","F20_R2_G20","Index 20  / Region 2  / Group 20","2009",1.05927374250753,0.845363814481124,"geometric-mean-scaled index","peel-4","Peel 4"
2010,"index","F20_R2_G20","Index 20  / Region 2  / Group 20","2010",0.847323881897912,0.863422241089131,"geometric-mean-scaled index","peel-4","Peel 4"
2011,"index","F20_R2_G20","Index 20  / Region 2  / Group 20","2011",1.12583979197944,1.00289127027434,"geometric-mean-scaled index","peel-4","Peel 4"
2012,"index","F20_R2_G20","Index 20  / Region 2  / Group 20","2012",0.945525297290097,0.897298930098544,"geometric-mean-scaled index","peel-4","Peel 4"
2013,"index","F20_R2_G20","Index 20  / Region 2  / Group 20","2013",0.87877457395759,0.889262406667279,"geometric-mean-scaled index","peel-4","Peel 4"
2014,"index","F20_R2_G20","Index 20  / Region 2  / Group 20","2014",1.04373534993691,0.959125759347831,"geometric-mean-scaled index","peel-4","Peel 4"
2015,"index","F20_R2_G20","Index 20  / Region 2  / Group 20","2015",1.22377077691567,0.976144543548163,"geometric-mean-scaled index","peel-4","Peel 4"
2016,"index","F20_R2_G20","Index 20  / Region 2  / Group 20","2016",1.13572929605611,0.879769236070195,"geometric-mean-scaled index","peel-4","Peel 4"
2017,"index","F20_R2_G20","Index 20  / Region 2  / Group 20","2017",0.734357067400453,0.800091215652352,"geometric-mean-scaled index","peel-4","Peel 4"
2018,"index","F20_R2_G20","Index 20  / Region 2  / Group 20","2018",0.64550184014846,0.794200565487403,"geometric-mean-scaled index","peel-4","Peel 4"
1954,"index","F18_R1_G18","Index 18  / Region 1  / Group 18","1954",4.40903714715002,5.43221263233347,"geometric-mean-scaled index","peel-5","Peel 5"
1955,"index","F18_R1_G18","Index 18  / Region 1  / Group 18","1955",3.14529508758885,5.12338737828676,"geometric-mean-scaled index","peel-5","Peel 5"
1956,"index","F18_R1_G18","Index 18  / Region 1  / Group 18","1956",3.55845376339654,4.978315025684,"geometric-mean-scaled index","peel-5","Peel 5"
1957,"index","F18_R1_G18","Index 18  / Region 1  / Group 18","1957",3.81367935187817,4.84830102594527,"geometric-mean-scaled index","peel-5","Peel 5"
1958,"index","F18_R1_G18","Index 18  / Region 1  / Group 18","1958",4.19937988018333,4.72131327143141,"geometric-mean-scaled index","peel-5","Peel 5"
1959,"index","F18_R1_G18","Index 18  / Region 1  / Group 18","1959",5.02003875847804,4.56007924371476,"geometric-mean-scaled index","peel-5","Peel 5"
1960,"index","F18_R1_G18","Index 18  / Region 1  / Group 18","1960",6.09415385779237,4.42311685163574,"geometric-mean-scaled index","peel-5","Peel 5"
1961,"index","F18_R1_G18","Index 18  / Region 1  / Group 18","1961",5.9871599837675,4.24103220266056,"geometric-mean-scaled index","peel-5","Peel 5"
1962,"index","F18_R1_G18","Index 18  / Region 1  / Group 18","1962",4.31836862588877,3.95212050988516,"geometric-mean-scaled index","peel-5","Peel 5"
1963,"index","F18_R1_G18","Index 18  / Region 1  / Group 18","1963",2.6756633141332,3.57838420408316,"geometric-mean-scaled index","peel-5","Peel 5"
1964,"index","F18_R1_G18","Index 18  / Region 1  / Group 18","1964",2.42251196662564,3.15889719181738,"geometric-mean-scaled index","peel-5","Peel 5"
1965,"index","F18_R1_G18","Index 18  / Region 1  / Group 18","1965",2.71599052736943,2.67915933553004,"geometric-mean-scaled index","peel-5","Peel 5"
1966,"index","F18_R1_G18","Index 18  / Region 1  / Group 18","1966",2.44814503331434,2.20616261609746,"geometric-mean-scaled index","peel-5","Peel 5"
1967,"index","F18_R1_G18","Index 18  / Region 1  / Group 18","1967",1.94746079529619,1.94999535644617,"geometric-mean-scaled index","peel-5","Peel 5"
1968,"index","F18_R1_G18","Index 18  / Region 1  / Group 18","1968",1.71471945569896,1.88328294924993,"geometric-mean-scaled index","peel-5","Peel 5"
1969,"index","F18_R1_G18","Index 18  / Region 1  / Group 18","1969",1.65433171113289,1.81528669786958,"geometric-mean-scaled index","peel-5","Peel 5"
1970,"index","F18_R1_G18","Index 18  / Region 1  / Group 18","1970",1.54780579698768,1.6007027131583,"geometric-mean-scaled index","peel-5","Peel 5"
1971,"index","F18_R1_G18","Index 18  / Region 1  / Group 18","1971",1.23412080025738,1.32504911733201,"geometric-mean-scaled index","peel-5","Peel 5"
1972,"index","F18_R1_G18","Index 18  / Region 1  / Group 18","1972",1.07338614840291,1.12051522247425,"geometric-mean-scaled index","peel-5","Peel 5"
1973,"index","F18_R1_G18","Index 18  / Region 1  / Group 18","1973",0.989103263951998,0.930691085747272,"geometric-mean-scaled index","peel-5","Peel 5"
1974,"index","F18_R1_G18","Index 18  / Region 1  / Group 18","1974",0.580301639759145,0.796739364141917,"geometric-mean-scaled index","peel-5","Peel 5"
1975,"index","F18_R1_G18","Index 18  / Region 1  / Group 18","1975",0.58813811691667,0.768250856508012,"geometric-mean-scaled index","peel-5","Peel 5"
1976,"index","F18_R1_G18","Index 18  / Region 1  / Group 18","1976",0.851064006357214,0.778178115900562,"geometric-mean-scaled index","peel-5","Peel 5"
1977,"index","F18_R1_G18","Index 18  / Region 1  / Group 18","1977",0.863018267252948,0.731862203619807,"geometric-mean-scaled index","peel-5","Peel 5"
1978,"index","F18_R1_G18","Index 18  / Region 1  / Group 18","1978",0.935245185300877,0.771536090377138,"geometric-mean-scaled index","peel-5","Peel 5"
1979,"index","F18_R1_G18","Index 18  / Region 1  / Group 18","1979",0.811891863308134,0.905152718746616,"geometric-mean-scaled index","peel-5","Peel 5"
1980,"index","F18_R1_G18","Index 18  / Region 1  / Group 18","1980",0.857986996795637,0.995430738518117,"geometric-mean-scaled index","peel-5","Peel 5"
1981,"index","F18_R1_G18","Index 18  / Region 1  / Group 18","1981",0.969775742290399,0.930954336372525,"geometric-mean-scaled index","peel-5","Peel 5"
1982,"index","F18_R1_G18","Index 18  / Region 1  / Group 18","1982",0.754187984251701,0.809759704056843,"geometric-mean-scaled index","peel-5","Peel 5"
1983,"index","F18_R1_G18","Index 18  / Region 1  / Group 18","1983",0.847323525052082,0.734803348830714,"geometric-mean-scaled index","peel-5","Peel 5"
1984,"index","F18_R1_G18","Index 18  / Region 1  / Group 18","1984",0.697012441179108,0.715126496147651,"geometric-mean-scaled index","peel-5","Peel 5"
1985,"index","F18_R1_G18","Index 18  / Region 1  / Group 18","1985",0.700113985527936,0.768281070512449,"geometric-mean-scaled index","peel-5","Peel 5"
1986,"index","F18_R1_G18","Index 18  / Region 1  / Group 18","1986",0.916792661518106,0.816352688877244,"geometric-mean-scaled index","peel-5","Peel 5"
1987,"index","F18_R1_G18","Index 18  / Region 1  / Group 18","1987",0.932698710694853,0.870994812375729,"geometric-mean-scaled index","peel-5","Peel 5"
1988,"index","F18_R1_G18","Index 18  / Region 1  / Group 18","1988",0.933673375591985,0.825908116967993,"geometric-mean-scaled index","peel-5","Peel 5"
1989,"index","F18_R1_G18","Index 18  / Region 1  / Group 18","1989",0.68771709247243,0.813181490073769,"geometric-mean-scaled index","peel-5","Peel 5"
1990,"index","F18_R1_G18","Index 18  / Region 1  / Group 18","1990",0.776975789161292,0.819500786690341,"geometric-mean-scaled index","peel-5","Peel 5"
1991,"index","F18_R1_G18","Index 18  / Region 1  / Group 18","1991",0.655727821196814,0.781230294312525,"geometric-mean-scaled index","peel-5","Peel 5"
1992,"index","F18_R1_G18","Index 18  / Region 1  / Group 18","1992",0.872502177541898,0.763941025212245,"geometric-mean-scaled index","peel-5","Peel 5"
1993,"index","F18_R1_G18","Index 18  / Region 1  / Group 18","1993",0.879147658089477,0.804936352861188,"geometric-mean-scaled index","peel-5","Peel 5"
1994,"index","F18_R1_G18","Index 18  / Region 1  / Group 18","1994",0.948738796667378,0.851305115338526,"geometric-mean-scaled index","peel-5","Peel 5"
1995,"index","F18_R1_G18","Index 18  / Region 1  / Group 18","1995",0.883131727989847,0.898931828791109,"geometric-mean-scaled index","peel-5","Peel 5"
1996,"index","F18_R1_G18","Index 18  / Region 1  / Group 18","1996",0.837306959406211,0.903708941333818,"geometric-mean-scaled index","peel-5","Peel 5"
1997,"index","F18_R1_G18","Index 18  / Region 1  / Group 18","1997",0.95208949005856,0.934602517706611,"geometric-mean-scaled index","peel-5","Peel 5"
1998,"index","F18_R1_G18","Index 18  / Region 1  / Group 18","1998",0.856547687420413,0.890608433534103,"geometric-mean-scaled index","peel-5","Peel 5"
1999,"index","F18_R1_G18","Index 18  / Region 1  / Group 18","1999",0.61266101448799,0.927824073000025,"geometric-mean-scaled index","peel-5","Peel 5"
2000,"index","F18_R1_G18","Index 18  / Region 1  / Group 18","2000",0.679263091965619,0.966448973423118,"geometric-mean-scaled index","peel-5","Peel 5"
2001,"index","F18_R1_G18","Index 18  / Region 1  / Group 18","2001",0.663388123597169,0.90386619684648,"geometric-mean-scaled index","peel-5","Peel 5"
2002,"index","F18_R1_G18","Index 18  / Region 1  / Group 18","2002",0.695863453728742,0.710565353192212,"geometric-mean-scaled index","peel-5","Peel 5"
2003,"index","F18_R1_G18","Index 18  / Region 1  / Group 18","2003",0.520428254256146,0.600869538442312,"geometric-mean-scaled index","peel-5","Peel 5"
2004,"index","F18_R1_G18","Index 18  / Region 1  / Group 18","2004",0.457969008695485,0.605885051107053,"geometric-mean-scaled index","peel-5","Peel 5"
2005,"index","F18_R1_G18","Index 18  / Region 1  / Group 18","2005",0.57000982730679,0.568328265326694,"geometric-mean-scaled index","peel-5","Peel 5"
2006,"index","F18_R1_G18","Index 18  / Region 1  / Group 18","2006",0.692547701969523,0.579570691650942,"geometric-mean-scaled index","peel-5","Peel 5"
2007,"index","F18_R1_G18","Index 18  / Region 1  / Group 18","2007",0.763296075617131,0.643982683981872,"geometric-mean-scaled index","peel-5","Peel 5"
2008,"index","F18_R1_G18","Index 18  / Region 1  / Group 18","2008",0.557991706511396,0.718225624355898,"geometric-mean-scaled index","peel-5","Peel 5"
2009,"index","F18_R1_G18","Index 18  / Region 1  / Group 18","2009",0.644374806432787,0.697064206499536,"geometric-mean-scaled index","peel-5","Peel 5"
2010,"index","F18_R1_G18","Index 18  / Region 1  / Group 18","2010",0.629833334064991,0.526920283466142,"geometric-mean-scaled index","peel-5","Peel 5"
2011,"index","F18_R1_G18","Index 18  / Region 1  / Group 18","2011",0.472776191924379,0.546254371559584,"geometric-mean-scaled index","peel-5","Peel 5"
2012,"index","F18_R1_G18","Index 18  / Region 1  / Group 18","2012",0.561037772817115,0.601299055587748,"geometric-mean-scaled index","peel-5","Peel 5"
2013,"index","F18_R1_G18","Index 18  / Region 1  / Group 18","2013",0.518607359493591,0.596900536197004,"geometric-mean-scaled index","peel-5","Peel 5"
2014,"index","F18_R1_G18","Index 18  / Region 1  / Group 18","2014",0.534249440170542,0.607671530799738,"geometric-mean-scaled index","peel-5","Peel 5"
2015,"index","F18_R1_G18","Index 18  / Region 1  / Group 18","2015",0.610459945494768,0.643241737893712,"geometric-mean-scaled index","peel-5","Peel 5"
2016,"index","F18_R1_G18","Index 18  / Region 1  / Group 18","2016",0.483833914957584,0.677231013675658,"geometric-mean-scaled index","peel-5","Peel 5"
2017,"index","F18_R1_G18","Index 18  / Region 1  / Group 18","2017",0.503585067785675,0.677162621888401,"geometric-mean-scaled index","peel-5","Peel 5"
1992,"index","F19_R1_G19","Index 19  / Region 1  / Group 19","1992",1.85927115000846,0.956184671699588,"geometric-mean-scaled index","peel-5","Peel 5"
1993,"index","F19_R1_G19","Index 19  / Region 1  / Group 19","1993",0.849266654622091,0.926849594788551,"geometric-mean-scaled index","peel-5","Peel 5"
1994,"index","F19_R1_G19","Index 19  / Region 1  / Group 19","1994",1.00123553533734,0.91694530912661,"geometric-mean-scaled index","peel-5","Peel 5"
1995,"index","F19_R1_G19","Index 19  / Region 1  / Group 19","1995",1.31046507492219,1.08127288659942,"geometric-mean-scaled index","peel-5","Peel 5"
1996,"index","F19_R1_G19","Index 19  / Region 1  / Group 19","1996",1.21306505673522,1.12312805787596,"geometric-mean-scaled index","peel-5","Peel 5"
1997,"index","F19_R1_G19","Index 19  / Region 1  / Group 19","1997",0.799390157141791,0.852405669178695,"geometric-mean-scaled index","peel-5","Peel 5"
1998,"index","F19_R1_G19","Index 19  / Region 1  / Group 19","1998",1.99291282185133,0.703533643778158,"geometric-mean-scaled index","peel-5","Peel 5"
1999,"index","F19_R1_G19","Index 19  / Region 1  / Group 19","1999",1.3696369541503,0.673730849743849,"geometric-mean-scaled index","peel-5","Peel 5"
2000,"index","F19_R1_G19","Index 19  / Region 1  / Group 19","2000",0.965612099781253,1.12758177822272,"geometric-mean-scaled index","peel-5","Peel 5"
2001,"index","F19_R1_G19","Index 19  / Region 1  / Group 19","2001",0.810369966030035,0.875214494003311,"geometric-mean-scaled index","peel-5","Peel 5"
2002,"index","F19_R1_G19","Index 19  / Region 1  / Group 19","2002",0.74171237247259,1.04775253349502,"geometric-mean-scaled index","peel-5","Peel 5"
2003,"index","F19_R1_G19","Index 19  / Region 1  / Group 19","2003",1.03600097632011,1.45018913902335,"geometric-mean-scaled index","peel-5","Peel 5"
2004,"index","F19_R1_G19","Index 19  / Region 1  / Group 19","2004",1.05045112419079,1.3274298217686,"geometric-mean-scaled index","peel-5","Peel 5"
2005,"index","F19_R1_G19","Index 19  / Region 1  / Group 19","2005",0.734713898314047,0.933229983699346,"geometric-mean-scaled index","peel-5","Peel 5"
2006,"index","F19_R1_G19","Index 19  / Region 1  / Group 19","2006",0.882670668461906,0.858229772642033,"geometric-mean-scaled index","peel-5","Peel 5"
2007,"index","F19_R1_G19","Index 19  / Region 1  / Group 19","2007",1.03363575876466,1.14803221345921,"geometric-mean-scaled index","peel-5","Peel 5"
2008,"index","F19_R1_G19","Index 19  / Region 1  / Group 19","2008",1.33647576097039,1.41358062828975,"geometric-mean-scaled index","peel-5","Peel 5"
2009,"index","F19_R1_G19","Index 19  / Region 1  / Group 19","2009",0.832547956398684,1.20277637970726,"geometric-mean-scaled index","peel-5","Peel 5"
2010,"index","F19_R1_G19","Index 19  / Region 1  / Group 19","2010",1.1710748925389,1.16809931569399,"geometric-mean-scaled index","peel-5","Peel 5"
2011,"index","F19_R1_G19","Index 19  / Region 1  / Group 19","2011",1.14908021933067,1.39609512364838,"geometric-mean-scaled index","peel-5","Peel 5"
2012,"index","F19_R1_G19","Index 19  / Region 1  / Group 19","2012",0.992144371207608,1.43774353623311,"geometric-mean-scaled index","peel-5","Peel 5"
2013,"index","F19_R1_G19","Index 19  / Region 1  / Group 19","2013",0.812541615693899,1.18043219053038,"geometric-mean-scaled index","peel-5","Peel 5"
2014,"index","F19_R1_G19","Index 19  / Region 1  / Group 19","2014",0.869128916645273,1.03015579958925,"geometric-mean-scaled index","peel-5","Peel 5"
2015,"index","F19_R1_G19","Index 19  / Region 1  / Group 19","2015",0.923487470227196,1.16639634681739,"geometric-mean-scaled index","peel-5","Peel 5"
2016,"index","F19_R1_G19","Index 19  / Region 1  / Group 19","2016",0.994049496935054,1.19963538330288,"geometric-mean-scaled index","peel-5","Peel 5"
2017,"index","F19_R1_G19","Index 19  / Region 1  / Group 19","2017",0.679637993540111,0.891218011357962,"geometric-mean-scaled index","peel-5","Peel 5"
1954,"index","F20_R2_G20","Index 20  / Region 2  / Group 20","1954",4.21096154805618,3.50319610141864,"geometric-mean-scaled index","peel-5","Peel 5"
1955,"index","F20_R2_G20","Index 20  / Region 2  / Group 20","1955",3.11733650195403,3.42489715257919,"geometric-mean-scaled index","peel-5","Peel 5"
1956,"index","F20_R2_G20","Index 20  / Region 2  / Group 20","1956",3.11471220345346,3.39627921447324,"geometric-mean-scaled index","peel-5","Peel 5"
1957,"index","F20_R2_G20","Index 20  / Region 2  / Group 20","1957",2.49122048423764,3.36699084426796,"geometric-mean-scaled index","peel-5","Peel 5"
1958,"index","F20_R2_G20","Index 20  / Region 2  / Group 20","1958",3.38277838084962,3.33865284275337,"geometric-mean-scaled index","peel-5","Peel 5"
1959,"index","F20_R2_G20","Index 20  / Region 2  / Group 20","1959",3.53910335426992,3.30684670177172,"geometric-mean-scaled index","peel-5","Peel 5"
1960,"index","F20_R2_G20","Index 20  / Region 2  / Group 20","1960",2.88806453309758,3.25113994453509,"geometric-mean-scaled index","peel-5","Peel 5"
1961,"index","F20_R2_G20","Index 20  / Region 2  / Group 20","1961",2.77519235560544,2.91043346944403,"geometric-mean-scaled index","peel-5","Peel 5"
1962,"index","F20_R2_G20","Index 20  / Region 2  / Group 20","1962",2.84542670742501,2.74605977345975,"geometric-mean-scaled index","peel-5","Peel 5"
1963,"index","F20_R2_G20","Index 20  / Region 2  / Group 20","1963",2.15624779216803,2.22948222271671,"geometric-mean-scaled index","peel-5","Peel 5"
1964,"index","F20_R2_G20","Index 20  / Region 2  / Group 20","1964",1.77294323917794,1.7468707358106,"geometric-mean-scaled index","peel-5","Peel 5"
1965,"index","F20_R2_G20","Index 20  / Region 2  / Group 20","1965",1.39305357413891,1.65444888208288,"geometric-mean-scaled index","peel-5","Peel 5"
1966,"index","F20_R2_G20","Index 20  / Region 2  / Group 20","1966",2.15604911541288,1.72819188749594,"geometric-mean-scaled index","peel-5","Peel 5"
1967,"index","F20_R2_G20","Index 20  / Region 2  / Group 20","1967",1.83466830687541,1.89456292407426,"geometric-mean-scaled index","peel-5","Peel 5"
1968,"index","F20_R2_G20","Index 20  / Region 2  / Group 20","1968",1.49027459282616,1.60099025997998,"geometric-mean-scaled index","peel-5","Peel 5"
1969,"index","F20_R2_G20","Index 20  / Region 2  / Group 20","1969",0.90397341842816,1.22276721576119,"geometric-mean-scaled index","peel-5","Peel 5"
1970,"index","F20_R2_G20","Index 20  / Region 2  / Group 20","1970",1.74296686069583,1.17580146912482,"geometric-mean-scaled index","peel-5","Peel 5"
1971,"index","F20_R2_G20","Index 20  / Region 2  / Group 20","1971",1.05128168838887,1.04270713600484,"geometric-mean-scaled index","peel-5","Peel 5"
1972,"index","F20_R2_G20","Index 20  / Region 2  / Group 20","1972",1.03629787461149,0.936427196967369,"geometric-mean-scaled index","peel-5","Peel 5"
1973,"index","F20_R2_G20","Index 20  / Region 2  / Group 20","1973",1.14631510743072,0.844093516951701,"geometric-mean-scaled index","peel-5","Peel 5"
1974,"index","F20_R2_G20","Index 20  / Region 2  / Group 20","1974",0.503606327140092,0.737740201845376,"geometric-mean-scaled index","peel-5","Peel 5"
1975,"index","F20_R2_G20","Index 20  / Region 2  / Group 20","1975",0.345168043176568,0.675522020124115,"geometric-mean-scaled index","peel-5","Peel 5"
1976,"index","F20_R2_G20","Index 20  / Region 2  / Group 20","1976",0.392881567888747,0.660685077262321,"geometric-mean-scaled index","peel-5","Peel 5"
1977,"index","F20_R2_G20","Index 20  / Region 2  / Group 20","1977",0.722292569399697,0.79242209722326,"geometric-mean-scaled index","peel-5","Peel 5"
1978,"index","F20_R2_G20","Index 20  / Region 2  / Group 20","1978",1.34450541165844,1.07166115999327,"geometric-mean-scaled index","peel-5","Peel 5"
1979,"index","F20_R2_G20","Index 20  / Region 2  / Group 20","1979",0.925834385511787,1.02669969631591,"geometric-mean-scaled index","peel-5","Peel 5"
1980,"index","F20_R2_G20","Index 20  / Region 2  / Group 20","1980",0.665679781043966,0.872678967767249,"geometric-mean-scaled index","peel-5","Peel 5"
1981,"index","F20_R2_G20","Index 20  / Region 2  / Group 20","1981",0.591226781169868,0.737702066245479,"geometric-mean-scaled index","peel-5","Peel 5"
1982,"index","F20_R2_G20","Index 20  / Region 2  / Group 20","1982",0.474104859767232,0.654340056994403,"geometric-mean-scaled index","peel-5","Peel 5"
1983,"index","F20_R2_G20","Index 20  / Region 2  / Group 20","1983",0.516419783951321,0.668066200293845,"geometric-mean-scaled index","peel-5","Peel 5"
1984,"index","F20_R2_G20","Index 20  / Region 2  / Group 20","1984",0.705603550009173,0.784308845056118,"geometric-mean-scaled index","peel-5","Peel 5"
1985,"index","F20_R2_G20","Index 20  / Region 2  / Group 20","1985",0.596630644214555,0.819209228403155,"geometric-mean-scaled index","peel-5","Peel 5"
1986,"index","F20_R2_G20","Index 20  / Region 2  / Group 20","1986",0.576521368772823,0.780642260762086,"geometric-mean-scaled index","peel-5","Peel 5"
1987,"index","F20_R2_G20","Index 20  / Region 2  / Group 20","1987",0.738069475063823,0.766567349452483,"geometric-mean-scaled index","peel-5","Peel 5"
1988,"index","F20_R2_G20","Index 20  / Region 2  / Group 20","1988",0.631881286279668,0.803559568682003,"geometric-mean-scaled index","peel-5","Peel 5"
1989,"index","F20_R2_G20","Index 20  / Region 2  / Group 20","1989",0.538572813890766,0.683753218715201,"geometric-mean-scaled index","peel-5","Peel 5"
1990,"index","F20_R2_G20","Index 20  / Region 2  / Group 20","1990",0.558798697122352,0.697606839488707,"geometric-mean-scaled index","peel-5","Peel 5"
1991,"index","F20_R2_G20","Index 20  / Region 2  / Group 20","1991",0.596239520556125,0.715784121029272,"geometric-mean-scaled index","peel-5","Peel 5"
1992,"index","F20_R2_G20","Index 20  / Region 2  / Group 20","1992",0.949703632796349,0.774362410794897,"geometric-mean-scaled index","peel-5","Peel 5"
1993,"index","F20_R2_G20","Index 20  / Region 2  / Group 20","1993",0.773853468646436,0.90076242737579,"geometric-mean-scaled index","peel-5","Peel 5"
1994,"index","F20_R2_G20","Index 20  / Region 2  / Group 20","1994",0.810781379423954,0.800826047700939,"geometric-mean-scaled index","peel-5","Peel 5"
1995,"index","F20_R2_G20","Index 20  / Region 2  / Group 20","1995",1.07726297359609,0.925730364297735,"geometric-mean-scaled index","peel-5","Peel 5"
1996,"index","F20_R2_G20","Index 20  / Region 2  / Group 20","1996",0.935003854840217,0.904153223149352,"geometric-mean-scaled index","peel-5","Peel 5"
1997,"index","F20_R2_G20","Index 20  / Region 2  / Group 20","1997",0.800397864000986,0.909430695246938,"geometric-mean-scaled index","peel-5","Peel 5"
1998,"index","F20_R2_G20","Index 20  / Region 2  / Group 20","1998",1.04349083940237,0.960026560007965,"geometric-mean-scaled index","peel-5","Peel 5"
1999,"index","F20_R2_G20","Index 20  / Region 2  / Group 20","1999",0.765213765192612,1.0552424322393,"geometric-mean-scaled index","peel-5","Peel 5"
2000,"index","F20_R2_G20","Index 20  / Region 2  / Group 20","2000",0.767097814359868,0.952193153486792,"geometric-mean-scaled index","peel-5","Peel 5"
2001,"index","F20_R2_G20","Index 20  / Region 2  / Group 20","2001",0.841773334723493,0.885485768015438,"geometric-mean-scaled index","peel-5","Peel 5"
2002,"index","F20_R2_G20","Index 20  / Region 2  / Group 20","2002",0.547333871289332,0.693600484472603,"geometric-mean-scaled index","peel-5","Peel 5"
2003,"index","F20_R2_G20","Index 20  / Region 2  / Group 20","2003",0.588325890023659,0.88516028989931,"geometric-mean-scaled index","peel-5","Peel 5"
